Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
freesurfercsrp,d,214726,wm,rh,8,401,Macro Dice,,0.9242511649454962,
freesurfercsrp,d,212823,wm,rh,8,401,Macro Dice,,0.9211610333770363,
freesurfercsrp,d,221319,gm,lh,8,400,Macro Dice,,0.915671421336252,
freesurfercsrp,d,228434,gm,lh,8,400,Macro Dice,,0.8923825624273555,
freesurfercsrp,d,220721,gm,lh,8,400,Macro Dice,,0.9033067436077923,
freesurfercsrp,d,217429,gm,lh,8,400,Macro Dice,,0.9288905462586373,
freesurfercsrp,d,231928,gm,lh,8,400,Macro Dice,,0.9151826308963494,
freesurfercsrp,d,227432,gm,lh,8,400,Macro Dice,,0.9259789109362829,
freesurfercsrp,d,223929,gm,lh,8,400,Macro Dice,,0.9072162007991398,
freesurfercsrp,d,221319,wm,lh,8,350,Macro Dice,,0.9158371841917806,
freesurfercsrp,d,217126,gm,lh,8,400,Macro Dice,,0.9245942311107042,
freesurfercsrp,d,224022,gm,lh,8,400,Macro Dice,,0.9255678852944235,
freesurfercsrp,d,228434,wm,lh,8,350,Macro Dice,,0.8942233226624066,
freesurfercsrp,d,221218,gm,lh,8,400,Macro Dice,,0.9163304592629995,
freesurfercsrp,d,217429,wm,lh,8,350,Macro Dice,,0.9271691055868532,
freesurfercsrp,d,220721,wm,lh,8,350,Macro Dice,,0.9085459045920109,
freesurfercsrp,d,231928,wm,lh,8,350,Macro Dice,,0.9197892992492301,
freesurfercsrp,d,227432,wm,lh,8,350,Macro Dice,,0.9327527748965896,
freesurfercsrp,d,223929,wm,lh,8,350,Macro Dice,,0.9107090246261416,
freesurfercsrp,d,221319,gm,rh,8,360,Macro Dice,,0.7714485591310597,
freesurfercsrp,d,217126,wm,lh,8,350,Macro Dice,,0.9305747583566354,
freesurfercsrp,d,221218,wm,lh,8,350,Macro Dice,,0.9305966876433733,
freesurfercsrp,d,224022,wm,lh,8,350,Macro Dice,,0.9257540407290137,
freesurfercsrp,d,228434,gm,rh,8,360,Macro Dice,,0.92149814116693,
freesurfercsrp,d,217429,gm,rh,8,360,Macro Dice,,0.9305076907552321,
freesurfercsrp,d,221319,wm,rh,8,401,Macro Dice,,0.7766170550367054,
freesurfercsrp,d,231928,gm,rh,8,360,Macro Dice,,0.9148499262233979,
freesurfercsrp,d,220721,gm,rh,8,360,Macro Dice,,0.9123955262149027,
freesurfercsrp,d,227432,gm,rh,8,360,Macro Dice,,0.9351867946392025,
freesurfercsrp,d,221218,gm,rh,8,360,Macro Dice,,0.9176219266552297,
freesurfercsrp,d,223929,gm,rh,8,360,Macro Dice,,0.9058336798065838,
freesurfercsrp,d,228434,wm,rh,8,401,Macro Dice,,0.9251510191074481,
freesurfercsrp,d,217429,wm,rh,8,401,Macro Dice,,0.9289822068456388,
freesurfercsrp,d,224022,gm,rh,8,360,Macro Dice,,0.8980262761776332,
freesurfercsrp,d,231928,wm,rh,8,401,Macro Dice,,0.9169244726350549,
freesurfercsrp,d,227432,wm,rh,8,401,Macro Dice,,0.9381265750003481,
freesurfercsrp,d,217126,gm,rh,8,360,Macro Dice,,0.9325504759800657,
freesurfercsrp,d,220721,wm,rh,8,401,Macro Dice,,0.9134572822014722,
freesurfercsrp,d,224022,wm,rh,8,401,Macro Dice,,0.8948356084003642,
freesurfercsrp,d,223929,wm,rh,8,401,Macro Dice,,0.9079737798773644,
freesurfercsrp,d,221218,wm,rh,8,401,Macro Dice,,0.9292311833152362,
freesurfercsrp,d,217126,wm,rh,8,401,Macro Dice,,0.9382775271755928,
freesurfercsrp,d,246133,gm,lh,8,400,Macro Dice,,0.9207538249344609,
freesurfercsrp,d,237334,gm,lh,8,400,Macro Dice,,0.9357356417248645,
freesurfercsrp,d,233326,gm,lh,8,400,Macro Dice,,0.9259029304431278,
freesurfercsrp,d,250427,gm,lh,8,400,Macro Dice,,0.9231375124745246,
freesurfercsrp,d,236130,gm,lh,8,400,Macro Dice,,0.926007011234633,
freesurfercsrp,d,248339,gm,lh,8,400,Macro Dice,,0.8847889703976239,
freesurfercsrp,d,250932,gm,lh,8,400,Macro Dice,,0.9267110395875355,
freesurfercsrp,d,245333,gm,lh,8,400,Macro Dice,,0.9321484471075128,
freesurfercsrp,d,239944,gm,lh,8,400,Macro Dice,,0.9257797903609989,
freesurfercsrp,d,249947,gm,lh,8,400,Macro Dice,,0.835768220761982,
freesurfercsrp,d,237334,wm,lh,8,350,Macro Dice,,0.943302273739747,
freesurfercsrp,d,246133,wm,lh,8,350,Macro Dice,,0.9256233916958052,
freesurfercsrp,d,250427,wm,lh,8,350,Macro Dice,,0.9348699961226756,
freesurfercsrp,d,233326,wm,lh,8,350,Macro Dice,,0.9270214129001845,
freesurfercsrp,d,250932,wm,lh,8,350,Macro Dice,,0.9304772260736063,
freesurfercsrp,d,249947,wm,lh,8,350,Macro Dice,,0.860273149152287,
freesurfercsrp,d,236130,wm,lh,8,350,Macro Dice,,0.9358814740301579,
freesurfercsrp,d,245333,wm,lh,8,350,Macro Dice,,0.9360401364962921,
freesurfercsrp,d,248339,wm,lh,8,350,Macro Dice,,0.8921393464314645,
freesurfercsrp,d,239944,wm,lh,8,350,Macro Dice,,0.9340935980855443,
freesurfercsrp,d,237334,gm,rh,8,360,Macro Dice,,0.92677227095914,
freesurfercsrp,d,246133,gm,rh,8,360,Macro Dice,,0.9239433595950722,
freesurfercsrp,d,250427,gm,rh,8,360,Macro Dice,,0.9036229368824168,
freesurfercsrp,d,249947,gm,rh,8,360,Macro Dice,,0.8472179665102233,
freesurfercsrp,d,250932,gm,rh,8,360,Macro Dice,,0.9296576403674183,
freesurfercsrp,d,245333,gm,rh,8,360,Macro Dice,,0.9313851449426446,
freesurfercsrp,d,233326,gm,rh,8,360,Macro Dice,,0.9208697964962909,
freesurfercsrp,d,236130,gm,rh,8,360,Macro Dice,,0.9306004187456708,
freesurfercsrp,d,237334,wm,rh,8,401,Macro Dice,,0.9338947913665168,
freesurfercsrp,d,248339,gm,rh,8,360,Macro Dice,,0.8592023775822113,
freesurfercsrp,d,250427,wm,rh,8,401,Macro Dice,,0.908852877226006,
freesurfercsrp,d,249947,wm,rh,8,401,Macro Dice,,0.8610144044042213,
freesurfercsrp,d,246133,wm,rh,8,401,Macro Dice,,0.9270695966102092,
freesurfercsrp,d,239944,gm,rh,8,360,Macro Dice,,0.9230659129806696,
freesurfercsrp,d,250932,wm,rh,8,401,Macro Dice,,0.9303468330264962,
freesurfercsrp,d,236130,wm,rh,8,401,Macro Dice,,0.9335827790060646,
freesurfercsrp,d,233326,wm,rh,8,401,Macro Dice,,0.9288535531079294,
freesurfercsrp,d,245333,wm,rh,8,401,Macro Dice,,0.9351990788248762,
freesurfercsrp,d,248339,wm,rh,8,401,Macro Dice,,0.867754691800106,
freesurfercsrp,d,239944,wm,rh,8,401,Macro Dice,,0.9276884085531366,
freesurfercsrp,d,275645,gm,lh,8,400,Macro Dice,,0.8830619840966413,
freesurfercsrp,d,251833,gm,lh,8,400,Macro Dice,,0.9135101932190602,
freesurfercsrp,d,263436,gm,lh,8,400,Macro Dice,,0.9273877470793723,
freesurfercsrp,d,268749,gm,lh,8,400,Macro Dice,,0.9054083568931186,
