Framework,Subject ID,surf_type,Hemisphere,Metric,Label,Score,Total Triangles
cortexode,200614,pial,rh,Chamfer Distance,,0.9371807431512289,
cortexode,200614,pial,rh,Hausdorff Distance,,6.056324246798119,
cortexode,200614,pial,rh,Self-Intersections (SIF),,2898,230920
cortexode,212419,pial,rh,Chamfer Distance,,0.8613799889356963,
cortexode,212419,pial,rh,Hausdorff Distance,,5.271040712051178,
cortexode,212419,pial,rh,Self-Intersections (SIF),,2120,224881
cortexode,211922,pial,rh,Chamfer Distance,,0.8677761190704353,
cortexode,211922,pial,rh,Hausdorff Distance,,6.055367493309789,
cortexode,211922,pial,rh,Self-Intersections (SIF),,1766,225493
cortexode,207426,pial,rh,Chamfer Distance,,0.882237274200481,
cortexode,207426,pial,rh,Hausdorff Distance,,6.409170432285221,
cortexode,207426,pial,rh,Self-Intersections (SIF),,906,224722
cortexode,227432,pial,rh,Chamfer Distance,,0.9060026985878444,
cortexode,227432,pial,rh,Hausdorff Distance,,6.421920408595386,
cortexode,227432,pial,rh,Self-Intersections (SIF),,1394,231345
cortexode,200311,pial,rh,Chamfer Distance,,0.9424746793962206,
cortexode,200311,pial,rh,Hausdorff Distance,,5.851780110763828,
cortexode,200311,pial,rh,Self-Intersections (SIF),,1802,235338
cortexode,200917,pial,rh,Chamfer Distance,,0.8812254108907156,
cortexode,200917,pial,rh,Hausdorff Distance,,7.778751937409289,
cortexode,200917,pial,rh,Self-Intersections (SIF),,1792,238290
cortexode,268850,pial,rh,Chamfer Distance,,0.9019768245060042,
cortexode,268850,pial,rh,Hausdorff Distance,,5.596794406330246,
cortexode,268850,pial,rh,Self-Intersections (SIF),,1323,230045
cortexode,284646,pial,rh,Chamfer Distance,,0.9082323030279811,
cortexode,284646,pial,rh,Hausdorff Distance,,5.768850672261605,
cortexode,284646,pial,rh,Self-Intersections (SIF),,2018,233876
cortexode,209228,pial,rh,Chamfer Distance,,0.8738348825322735,
cortexode,209228,pial,rh,Hausdorff Distance,,7.214259693698124,
cortexode,209228,pial,rh,Self-Intersections (SIF),,1495,237920
cortexode,280941,pial,rh,Chamfer Distance,,0.8640101970913541,
cortexode,280941,pial,rh,Hausdorff Distance,,6.403108111626504,
cortexode,280941,pial,rh,Self-Intersections (SIF),,959,231376
cortexode,208125,pial,rh,Chamfer Distance,,0.8572577530112574,
cortexode,208125,pial,rh,Hausdorff Distance,,4.128494581549694,
cortexode,208125,pial,rh,Self-Intersections (SIF),,717,234472
cortexode,214625,pial,rh,Chamfer Distance,,0.8638145701017573,
cortexode,214625,pial,rh,Hausdorff Distance,,5.448724365296338,
cortexode,214625,pial,rh,Self-Intersections (SIF),,1173,236236
cortexode,201111,pial,rh,Chamfer Distance,,0.8739501090756696,
cortexode,201111,pial,rh,Hausdorff Distance,,5.354596822869421,
cortexode,201111,pial,rh,Self-Intersections (SIF),,852,240924
cortexode,200109,pial,rh,Chamfer Distance,,0.9133011702288693,
cortexode,200109,pial,rh,Hausdorff Distance,,5.457219930031787,
cortexode,200109,pial,rh,Self-Intersections (SIF),,3901,239643
cortexode,211114,pial,rh,Chamfer Distance,,0.9224815568312748,
cortexode,211114,pial,rh,Hausdorff Distance,,6.278467278470135,
cortexode,211114,pial,rh,Self-Intersections (SIF),,4205,237903
cortexode,248339,pial,rh,Chamfer Distance,,0.9099526256400836,
cortexode,248339,pial,rh,Hausdorff Distance,,5.663196977244245,
cortexode,248339,pial,rh,Self-Intersections (SIF),,1041,240382
cortexode,202719,pial,rh,Chamfer Distance,,0.8721135878533433,
cortexode,202719,pial,rh,Hausdorff Distance,,4.724138971392016,
cortexode,202719,pial,rh,Self-Intersections (SIF),,1666,242243
cortexode,239944,pial,rh,Chamfer Distance,,0.8986892442982348,
cortexode,239944,pial,rh,Hausdorff Distance,,7.760277186418616,
cortexode,239944,pial,rh,Self-Intersections (SIF),,1834,233035
cortexode,204016,pial,rh,Chamfer Distance,,0.8716001639790096,
cortexode,204016,pial,rh,Hausdorff Distance,,7.215245044860885,
cortexode,204016,pial,rh,Self-Intersections (SIF),,1031,240920
cortexode,204622,pial,rh,Chamfer Distance,,0.8703756608175326,
cortexode,204622,pial,rh,Hausdorff Distance,,5.313423939797185,
cortexode,204622,pial,rh,Self-Intersections (SIF),,1076,243747
cortexode,257542,pial,rh,Chamfer Distance,,0.8973981567674698,
cortexode,257542,pial,rh,Hausdorff Distance,,6.460024090047821,
cortexode,257542,pial,rh,Self-Intersections (SIF),,3948,239279
cortexode,202113,pial,rh,Chamfer Distance,,1.0022032498925397,
cortexode,202113,pial,rh,Hausdorff Distance,,7.078560754896958,
cortexode,202113,pial,rh,Self-Intersections (SIF),,2072,249723
cortexode,210617,pial,rh,Chamfer Distance,,0.9609642135270484,
cortexode,210617,pial,rh,Hausdorff Distance,,5.794095807497235,
cortexode,210617,pial,rh,Self-Intersections (SIF),,5205,244293
cortexode,214726,pial,rh,Chamfer Distance,,0.9131009656064452,
cortexode,214726,pial,rh,Hausdorff Distance,,8.414327698806858,
cortexode,214726,pial,rh,Self-Intersections (SIF),,1173,239114
cortexode,263436,pial,rh,Chamfer Distance,,0.8766454422904082,
cortexode,263436,pial,rh,Hausdorff Distance,,5.046514389729816,
cortexode,263436,pial,rh,Self-Intersections (SIF),,1533,240936
cortexode,257845,pial,rh,Chamfer Distance,,0.9018732478762107,
cortexode,257845,pial,rh,Hausdorff Distance,,6.9041402065911415,
cortexode,257845,pial,rh,Self-Intersections (SIF),,659,243373
cortexode,214524,pial,rh,Chamfer Distance,,0.9083988700987135,
cortexode,214524,pial,rh,Hausdorff Distance,,5.058399062801941,
cortexode,214524,pial,rh,Self-Intersections (SIF),,1983,248377
cortexode,220721,pial,rh,Chamfer Distance,,0.8626203935734529,
cortexode,220721,pial,rh,Hausdorff Distance,,4.678992063609186,
cortexode,220721,pial,rh,Self-Intersections (SIF),,369,247180
cortexode,210011,pial,rh,Chamfer Distance,,0.8574768120068039,
cortexode,210011,pial,rh,Hausdorff Distance,,4.373691409938905,
cortexode,210011,pial,rh,Self-Intersections (SIF),,710,246560
cortexode,236130,pial,rh,Chamfer Distance,,0.876119617295243,
cortexode,236130,pial,rh,Hausdorff Distance,,4.404108557614742,
cortexode,236130,pial,rh,Self-Intersections (SIF),,3218,232125
cortexode,212823,pial,rh,Chamfer Distance,,0.8785862199330019,
cortexode,212823,pial,rh,Hausdorff Distance,,3.997983369422438,
cortexode,212823,pial,rh,Self-Intersections (SIF),,1344,248349
cortexode,203923,pial,rh,Chamfer Distance,,0.9570139296800328,
cortexode,203923,pial,rh,Hausdorff Distance,,4.347888934425566,
cortexode,203923,pial,rh,Self-Intersections (SIF),,5262,249397
cortexode,206222,pial,rh,Chamfer Distance,,0.9054181084806825,
cortexode,206222,pial,rh,Hausdorff Distance,,4.962299197953069,
cortexode,206222,pial,rh,Self-Intersections (SIF),,1602,254516
cortexode,201515,pial,rh,Chamfer Distance,,1.0600701327154156,
cortexode,201515,pial,rh,Hausdorff Distance,,8.141658790835123,
cortexode,201515,pial,rh,Self-Intersections (SIF),,2664,247590
cortexode,283543,pial,rh,Chamfer Distance,,0.9063280627563983,
cortexode,283543,pial,rh,Hausdorff Distance,,7.241515993395972,
cortexode,283543,pial,rh,Self-Intersections (SIF),,1177,245612
cortexode,205119,pial,rh,Chamfer Distance,,0.9000646172140001,
cortexode,205119,pial,rh,Hausdorff Distance,,6.629322715588273,
cortexode,205119,pial,rh,Self-Intersections (SIF),,810,253487
cortexode,213421,pial,rh,Chamfer Distance,,0.9583718660889946,
cortexode,213421,pial,rh,Hausdorff Distance,,5.773529889975326,
cortexode,213421,pial,rh,Self-Intersections (SIF),,2173,251867
cortexode,209935,pial,rh,Chamfer Distance,,0.9248248285878028,
cortexode,209935,pial,rh,Hausdorff Distance,,6.663622997111535,
cortexode,209935,pial,rh,Self-Intersections (SIF),,1659,246784
cortexode,205826,pial,rh,Chamfer Distance,,0.9142308444239655,
cortexode,205826,pial,rh,Hausdorff Distance,,6.3728444795107055,
cortexode,205826,pial,rh,Self-Intersections (SIF),,1670,244586
cortexode,204319,pial,rh,Chamfer Distance,,0.8485453744049625,
cortexode,204319,pial,rh,Hausdorff Distance,,4.891106560063386,
cortexode,204319,pial,rh,Self-Intersections (SIF),,731,263699
cortexode,233326,pial,rh,Chamfer Distance,,0.8764786016501487,
cortexode,233326,pial,rh,Hausdorff Distance,,7.130672830751804,
cortexode,233326,pial,rh,Self-Intersections (SIF),,1994,257981
cortexode,201717,pial,rh,Chamfer Distance,,0.8642409684409085,
cortexode,201717,pial,rh,Hausdorff Distance,,5.371208711614465,
cortexode,201717,pial,rh,Self-Intersections (SIF),,2058,263260
cortexode,207628,pial,rh,Chamfer Distance,,0.9224072518456876,
cortexode,207628,pial,rh,Hausdorff Distance,,4.746192617558466,
cortexode,207628,pial,rh,Self-Intersections (SIF),,1584,258687
cortexode,208428,white,lh,Chamfer Distance,,0.7731023578009766,
cortexode,208428,white,lh,Hausdorff Distance,,4.010806021393324,
cortexode,208428,white,lh,Self-Intersections (SIF),,0,178248
cortexode,212015,pial,rh,Chamfer Distance,,0.8917255005588139,
cortexode,212015,pial,rh,Hausdorff Distance,,4.7167923243212355,
cortexode,212015,pial,rh,Self-Intersections (SIF),,2314,255664
cortexode,211720,pial,rh,Chamfer Distance,,0.9147568964861013,
cortexode,211720,pial,rh,Hausdorff Distance,,5.734744596606945,
cortexode,211720,pial,rh,Self-Intersections (SIF),,1191,268839
cortexode,251833,pial,rh,Chamfer Distance,,0.8704416707622014,
cortexode,251833,pial,rh,Hausdorff Distance,,4.764955715747708,
cortexode,251833,pial,rh,Self-Intersections (SIF),,1696,270187
cortexode,207123,pial,rh,Chamfer Distance,,0.8782595906955046,
cortexode,207123,pial,rh,Hausdorff Distance,,5.371768292794718,
cortexode,207123,pial,rh,Self-Intersections (SIF),,150,277131
cortexode,205725,white,lh,Chamfer Distance,,0.7508739705571844,
cortexode,205725,white,lh,Hausdorff Distance,,5.43936642335527,
cortexode,205725,white,lh,Self-Intersections (SIF),,3,187987
cortexode,268749,pial,rh,Chamfer Distance,,0.910913016787329,
cortexode,268749,pial,rh,Hausdorff Distance,,5.471657204100828,
cortexode,268749,pial,rh,Self-Intersections (SIF),,3197,281936
cortexode,211215,pial,rh,Chamfer Distance,,0.8562559095649822,
cortexode,211215,pial,rh,Hausdorff Distance,,4.767784839189363,
cortexode,211215,pial,rh,Self-Intersections (SIF),,1013,282473
cortexode,200210,pial,rh,Chamfer Distance,,0.9309180231848526,
cortexode,200210,pial,rh,Hausdorff Distance,,6.691081176719133,
cortexode,200210,pial,rh,Self-Intersections (SIF),,3146,287308
cortexode,208327,pial,rh,Chamfer Distance,,0.8759567791279868,
cortexode,208327,pial,rh,Hausdorff Distance,,7.314738903441478,
cortexode,208327,pial,rh,Self-Intersections (SIF),,1249,296271
cortexode,204420,white,lh,Chamfer Distance,,0.7549703652128243,
cortexode,204420,white,lh,Hausdorff Distance,,4.023452430213821,
cortexode,204420,white,lh,Self-Intersections (SIF),,0,194006
cortexode,224022,white,lh,Chamfer Distance,,0.7567551374375525,
cortexode,224022,white,lh,Hausdorff Distance,,5.382289472344854,
cortexode,224022,white,lh,Self-Intersections (SIF),,0,193018
cortexode,214423,pial,rh,Chamfer Distance,,0.8650122090229095,
cortexode,214423,pial,rh,Hausdorff Distance,,6.125629215102077,
cortexode,214423,pial,rh,Self-Intersections (SIF),,2541,293107
cortexode,208024,white,lh,Chamfer Distance,,0.7524888169618393,
cortexode,208024,white,lh,Hausdorff Distance,,3.796032205722692,
cortexode,208024,white,lh,Self-Intersections (SIF),,0,197592
cortexode,210415,white,lh,Chamfer Distance,,0.7793703596259445,
cortexode,210415,white,lh,Hausdorff Distance,,6.637624888685809,
cortexode,210415,white,lh,Self-Intersections (SIF),,0,199413
cortexode,211316,white,lh,Chamfer Distance,,0.7639289891800218,
cortexode,211316,white,lh,Hausdorff Distance,,5.478227913796434,
cortexode,211316,white,lh,Self-Intersections (SIF),,0,199876
cortexode,204521,white,lh,Chamfer Distance,,0.76943622902616,
cortexode,204521,white,lh,Hausdorff Distance,,4.189636848664031,
cortexode,204521,white,lh,Self-Intersections (SIF),,0,198822
cortexode,201818,white,lh,Chamfer Distance,,0.7535592390454244,
cortexode,201818,white,lh,Hausdorff Distance,,5.035903096982875,
cortexode,201818,white,lh,Self-Intersections (SIF),,4,203648
cortexode,270332,pial,rh,Chamfer Distance,,0.8731452186437777,
cortexode,270332,pial,rh,Hausdorff Distance,,5.703009791162104,
cortexode,270332,pial,rh,Self-Intersections (SIF),,1789,300057
cortexode,255639,white,lh,Chamfer Distance,,0.789196797444593,
cortexode,255639,white,lh,Hausdorff Distance,,4.840203087296904,
cortexode,255639,white,lh,Self-Intersections (SIF),,7,201597
cortexode,209834,white,lh,Chamfer Distance,,0.794162399628394,
cortexode,209834,white,lh,Hausdorff Distance,,5.521911702664549,
cortexode,209834,white,lh,Self-Intersections (SIF),,3,203641
cortexode,209329,white,lh,Chamfer Distance,,0.7550582084507551,
cortexode,209329,white,lh,Hausdorff Distance,,3.1772014619295614,
cortexode,209329,white,lh,Self-Intersections (SIF),,2,204915
cortexode,221319,white,lh,Chamfer Distance,,0.7730574465808434,
cortexode,221319,white,lh,Hausdorff Distance,,6.253791599230274,
cortexode,221319,white,lh,Self-Intersections (SIF),,0,205445
cortexode,212318,white,lh,Chamfer Distance,,0.7477015339749435,
cortexode,212318,white,lh,Hausdorff Distance,,3.2310548862008557,
cortexode,212318,white,lh,Self-Intersections (SIF),,0,208681
cortexode,203721,white,lh,Chamfer Distance,,0.7643214228324051,
cortexode,203721,white,lh,Hausdorff Distance,,4.868407515324398,
cortexode,203721,white,lh,Self-Intersections (SIF),,0,206925
cortexode,246133,white,lh,Chamfer Distance,,0.7470963955764262,
cortexode,246133,white,lh,Hausdorff Distance,,5.085060563036742,
cortexode,246133,white,lh,Self-Intersections (SIF),,0,209751
cortexode,245333,white,lh,Chamfer Distance,,0.7530415027296347,
cortexode,245333,white,lh,Hausdorff Distance,,3.3262308673652043,
cortexode,245333,white,lh,Self-Intersections (SIF),,0,209954
cortexode,280739,white,lh,Chamfer Distance,,0.7474495161656663,
cortexode,280739,white,lh,Hausdorff Distance,,3.379469320696438,
cortexode,280739,white,lh,Self-Intersections (SIF),,0,207156
cortexode,214019,white,lh,Chamfer Distance,,0.7458963052390382,
cortexode,214019,white,lh,Hausdorff Distance,,3.3001735578630917,
cortexode,214019,white,lh,Self-Intersections (SIF),,0,209805
cortexode,228434,white,lh,Chamfer Distance,,0.742004765891902,
cortexode,228434,white,lh,Hausdorff Distance,,4.056090224202549,
cortexode,228434,white,lh,Self-Intersections (SIF),,0,210195
cortexode,256540,white,lh,Chamfer Distance,,0.7509762092507826,
cortexode,256540,white,lh,Hausdorff Distance,,3.646021279120963,
cortexode,256540,white,lh,Self-Intersections (SIF),,0,214781
cortexode,285345,white,lh,Chamfer Distance,,0.756945450699547,
cortexode,285345,white,lh,Hausdorff Distance,,3.1862106445523457,
cortexode,285345,white,lh,Self-Intersections (SIF),,0,212264
cortexode,205220,white,lh,Chamfer Distance,,0.7532234853726225,
cortexode,205220,white,lh,Hausdorff Distance,,5.2972315496004745,
cortexode,205220,white,lh,Self-Intersections (SIF),,0,212179
cortexode,221218,white,lh,Chamfer Distance,,0.7688017560192644,
cortexode,221218,white,lh,Hausdorff Distance,,6.243763595327369,
cortexode,221218,white,lh,Self-Intersections (SIF),,0,211438
cortexode,201414,white,lh,Chamfer Distance,,0.7904585611468788,
cortexode,201414,white,lh,Hausdorff Distance,,6.442676789705492,
cortexode,201414,white,lh,Self-Intersections (SIF),,0,214134
cortexode,275645,white,lh,Chamfer Distance,,0.7615668659924466,
cortexode,275645,white,lh,Hausdorff Distance,,4.842159424222746,
cortexode,275645,white,lh,Self-Intersections (SIF),,0,215043
cortexode,250932,white,lh,Chamfer Distance,,0.7486523271458889,
cortexode,250932,white,lh,Hausdorff Distance,,4.852455939977368,
cortexode,250932,white,lh,Self-Intersections (SIF),,0,210078
cortexode,250427,white,lh,Chamfer Distance,,0.747219039151671,
cortexode,250427,white,lh,Hausdorff Distance,,4.427141978225714,
cortexode,250427,white,lh,Self-Intersections (SIF),,0,212452
cortexode,237334,white,lh,Chamfer Distance,,0.7498015250261141,
cortexode,237334,white,lh,Hausdorff Distance,,5.771886658705852,
cortexode,237334,white,lh,Self-Intersections (SIF),,0,214913
cortexode,214221,white,lh,Chamfer Distance,,0.7713555447620437,
cortexode,214221,white,lh,Hausdorff Distance,,4.128904052939084,
cortexode,214221,white,lh,Self-Intersections (SIF),,0,214125
cortexode,212217,white,lh,Chamfer Distance,,0.7475692848096264,
cortexode,212217,white,lh,Hausdorff Distance,,2.8741289642277055,
cortexode,212217,white,lh,Self-Intersections (SIF),,0,212250
cortexode,217429,white,lh,Chamfer Distance,,0.7615761813029152,
cortexode,217429,white,lh,Hausdorff Distance,,5.66570855019165,
cortexode,217429,white,lh,Self-Intersections (SIF),,0,215113
cortexode,209127,white,lh,Chamfer Distance,,0.7512801418047513,
cortexode,209127,white,lh,Hausdorff Distance,,6.2711859390184985,
cortexode,209127,white,lh,Self-Intersections (SIF),,0,218299
cortexode,200008,white,lh,Chamfer Distance,,0.7537923779410391,
cortexode,200008,white,lh,Hausdorff Distance,,5.866843768028943,
cortexode,200008,white,lh,Self-Intersections (SIF),,0,215202
cortexode,208226,white,lh,Chamfer Distance,,0.7444730677681443,
cortexode,208226,white,lh,Hausdorff Distance,,3.9994967266803068,
cortexode,208226,white,lh,Self-Intersections (SIF),,0,218299
cortexode,231928,white,lh,Chamfer Distance,,0.7493164974373459,
cortexode,231928,white,lh,Hausdorff Distance,,5.47736153297515,
cortexode,231928,white,lh,Self-Intersections (SIF),,0,215138
cortexode,223929,pial,rh,Chamfer Distance,,0.8843867018886324,
cortexode,223929,pial,rh,Hausdorff Distance,,7.678223029525974,
cortexode,223929,pial,rh,Self-Intersections (SIF),,3134,332853
cortexode,203418,white,lh,Chamfer Distance,,0.7450858280351951,
cortexode,203418,white,lh,Hausdorff Distance,,4.14450573930469,
cortexode,203418,white,lh,Self-Intersections (SIF),,0,221889
cortexode,249947,white,lh,Chamfer Distance,,0.7535907293524893,
cortexode,249947,white,lh,Hausdorff Distance,,4.263972897631225,
cortexode,249947,white,lh,Self-Intersections (SIF),,0,219324
cortexode,211417,white,lh,Chamfer Distance,,0.7537871624198018,
cortexode,211417,white,lh,Hausdorff Distance,,7.001830319146463,
cortexode,211417,white,lh,Self-Intersections (SIF),,0,225088
cortexode,212116,white,lh,Chamfer Distance,,0.753890969011668,
cortexode,212116,white,lh,Hausdorff Distance,,4.607980568528575,
cortexode,212116,white,lh,Self-Intersections (SIF),,0,224169
cortexode,217126,white,lh,Chamfer Distance,,0.7789756088043969,
cortexode,217126,white,lh,Hausdorff Distance,,9.878146778459147,
cortexode,217126,white,lh,Self-Intersections (SIF),,0,223571
cortexode,200614,white,lh,Chamfer Distance,,0.7643472214260796,
cortexode,200614,white,lh,Hausdorff Distance,,4.0733849196565615,
cortexode,200614,white,lh,Self-Intersections (SIF),,0,228332
cortexode,211922,white,lh,Chamfer Distance,,0.7479299146940968,
cortexode,211922,white,lh,Hausdorff Distance,,4.452349187432524,
cortexode,211922,white,lh,Self-Intersections (SIF),,0,224963
cortexode,212419,white,lh,Chamfer Distance,,0.7465532598221867,
cortexode,212419,white,lh,Hausdorff Distance,,5.522123734010051,
cortexode,212419,white,lh,Self-Intersections (SIF),,0,228603
cortexode,207426,white,lh,Chamfer Distance,,0.7533882105333045,
cortexode,207426,white,lh,Hausdorff Distance,,5.99771023920733,
cortexode,207426,white,lh,Self-Intersections (SIF),,0,225763
cortexode,227432,white,lh,Chamfer Distance,,0.7791037205242819,
cortexode,227432,white,lh,Hausdorff Distance,,4.952730458102199,
cortexode,227432,white,lh,Self-Intersections (SIF),,0,230641
cortexode,200311,white,lh,Chamfer Distance,,0.780915608796785,
cortexode,200311,white,lh,Hausdorff Distance,,5.447658586504232,
cortexode,200311,white,lh,Self-Intersections (SIF),,0,230692
cortexode,200917,white,lh,Chamfer Distance,,0.8023428802264065,
cortexode,200917,white,lh,Hausdorff Distance,,7.924291433651787,
cortexode,200917,white,lh,Self-Intersections (SIF),,0,234053
cortexode,268850,white,lh,Chamfer Distance,,0.7608183515472813,
cortexode,268850,white,lh,Hausdorff Distance,,4.724585011007323,
cortexode,268850,white,lh,Self-Intersections (SIF),,0,232031
cortexode,284646,white,lh,Chamfer Distance,,0.7672241273387832,
cortexode,284646,white,lh,Hausdorff Distance,,5.614224637352805,
cortexode,284646,white,lh,Self-Intersections (SIF),,2,230581
cortexode,280941,white,lh,Chamfer Distance,,0.7588529829114706,
cortexode,280941,white,lh,Hausdorff Distance,,7.9000741718353655,
cortexode,280941,white,lh,Self-Intersections (SIF),,0,233908
cortexode,214625,white,lh,Chamfer Distance,,0.7568482841235069,
cortexode,208125,white,lh,Chamfer Distance,,0.7433529385925136,
cortexode,214625,white,lh,Hausdorff Distance,,6.4105672160219545,
cortexode,208125,white,lh,Hausdorff Distance,,4.568594792050873,
cortexode,214625,white,lh,Self-Intersections (SIF),,0,236878
cortexode,208125,white,lh,Self-Intersections (SIF),,0,235274
cortexode,209228,white,lh,Chamfer Distance,,0.7498784002904996,
cortexode,209228,white,lh,Hausdorff Distance,,4.0344746637982976,
cortexode,209228,white,lh,Self-Intersections (SIF),,0,236624
cortexode,248339,white,lh,Chamfer Distance,,0.7691347066695433,
cortexode,248339,white,lh,Hausdorff Distance,,4.307918693878719,
cortexode,248339,white,lh,Self-Intersections (SIF),,0,237120
cortexode,200109,white,lh,Chamfer Distance,,0.7574409071306971,
cortexode,200109,white,lh,Hausdorff Distance,,4.45283481087928,
cortexode,200109,white,lh,Self-Intersections (SIF),,2,236316
cortexode,211114,white,lh,Chamfer Distance,,0.7707001143337346,
cortexode,211114,white,lh,Hausdorff Distance,,6.802643069814385,
cortexode,211114,white,lh,Self-Intersections (SIF),,0,238114
cortexode,208428,white,rh,Chamfer Distance,,0.7733791370211327,
cortexode,208428,white,rh,Hausdorff Distance,,7.656611333421683,
cortexode,208428,white,rh,Self-Intersections (SIF),,0,181136
cortexode,201111,white,lh,Chamfer Distance,,0.7600780762305376,
cortexode,201111,white,lh,Hausdorff Distance,,4.963566780239393,
cortexode,201111,white,lh,Self-Intersections (SIF),,0,239701
cortexode,202719,white,lh,Chamfer Distance,,0.7371344966825302,
cortexode,202719,white,lh,Hausdorff Distance,,4.165209694084521,
cortexode,202719,white,lh,Self-Intersections (SIF),,0,241749
cortexode,239944,white,lh,Chamfer Distance,,0.7440628551632753,
cortexode,239944,white,lh,Hausdorff Distance,,4.9808857670656135,
cortexode,239944,white,lh,Self-Intersections (SIF),,0,237044
cortexode,204016,white,lh,Chamfer Distance,,0.7380565312027529,
cortexode,204016,white,lh,Hausdorff Distance,,3.5351097790019526,
cortexode,204016,white,lh,Self-Intersections (SIF),,0,240979
cortexode,204622,white,lh,Chamfer Distance,,0.7484867072955128,
cortexode,204622,white,lh,Hausdorff Distance,,5.148605691566722,
cortexode,204622,white,lh,Self-Intersections (SIF),,0,243209
cortexode,257542,white,lh,Chamfer Distance,,0.7701606769168712,
cortexode,257542,white,lh,Hausdorff Distance,,6.984574590135152,
cortexode,257542,white,lh,Self-Intersections (SIF),,3,238726
cortexode,202113,white,lh,Chamfer Distance,,0.7731173389700601,
cortexode,202113,white,lh,Hausdorff Distance,,3.5819229759255076,
cortexode,202113,white,lh,Self-Intersections (SIF),,0,246061
cortexode,263436,white,lh,Chamfer Distance,,0.7482458064807984,
cortexode,263436,white,lh,Hausdorff Distance,,5.568207712751091,
cortexode,263436,white,lh,Self-Intersections (SIF),,0,240267
cortexode,214726,white,lh,Chamfer Distance,,0.7576879350907948,
cortexode,214726,white,lh,Hausdorff Distance,,4.193028720078804,
cortexode,214726,white,lh,Self-Intersections (SIF),,0,243992
cortexode,210617,white,lh,Chamfer Distance,,0.7759259844256317,
cortexode,210617,white,lh,Hausdorff Distance,,5.481079006690014,
cortexode,210617,white,lh,Self-Intersections (SIF),,0,245673
cortexode,257845,white,lh,Chamfer Distance,,0.7439747152232643,
cortexode,257845,white,lh,Hausdorff Distance,,3.300759758505772,
cortexode,257845,white,lh,Self-Intersections (SIF),,0,244754
cortexode,214524,white,lh,Chamfer Distance,,0.7521552444319276,
cortexode,214524,white,lh,Hausdorff Distance,,8.028649625143093,
cortexode,214524,white,lh,Self-Intersections (SIF),,0,243701
cortexode,205725,white,rh,Chamfer Distance,,0.7534483426878141,
cortexode,205725,white,rh,Hausdorff Distance,,3.715766914990946,
cortexode,205725,white,rh,Self-Intersections (SIF),,0,186262
cortexode,220721,white,lh,Chamfer Distance,,0.7512911910353804,
cortexode,220721,white,lh,Hausdorff Distance,,5.190993834343766,
cortexode,220721,white,lh,Self-Intersections (SIF),,0,245049
cortexode,236130,white,lh,Chamfer Distance,,0.7448183716118247,
cortexode,236130,white,lh,Hausdorff Distance,,3.725336226336148,
cortexode,236130,white,lh,Self-Intersections (SIF),,0,231636
cortexode,212823,white,lh,Chamfer Distance,,0.7675038491634212,
cortexode,212823,white,lh,Hausdorff Distance,,7.703884737510283,
cortexode,212823,white,lh,Self-Intersections (SIF),,0,247221
cortexode,210011,white,lh,Chamfer Distance,,0.7632552139587706,
cortexode,210011,white,lh,Hausdorff Distance,,6.7193426849459845,
cortexode,210011,white,lh,Self-Intersections (SIF),,0,249885
cortexode,203923,white,lh,Chamfer Distance,,0.7578415564325325,
cortexode,203923,white,lh,Hausdorff Distance,,4.964626876959534,
cortexode,203923,white,lh,Self-Intersections (SIF),,0,247761
cortexode,283543,white,lh,Chamfer Distance,,0.7459982285911958,
cortexode,283543,white,lh,Hausdorff Distance,,3.3686925099847183,
cortexode,283543,white,lh,Self-Intersections (SIF),,0,244772
cortexode,206222,white,lh,Chamfer Distance,,0.7620008554153014,
cortexode,206222,white,lh,Hausdorff Distance,,5.013181342734396,
cortexode,206222,white,lh,Self-Intersections (SIF),,0,249074
cortexode,213421,white,lh,Chamfer Distance,,0.7623328365535398,
cortexode,213421,white,lh,Hausdorff Distance,,5.23526110323108,
cortexode,213421,white,lh,Self-Intersections (SIF),,0,249573
cortexode,205119,white,lh,Chamfer Distance,,0.7933998671155108,
cortexode,205119,white,lh,Hausdorff Distance,,4.213103631282312,
cortexode,205119,white,lh,Self-Intersections (SIF),,0,251412
cortexode,201515,white,lh,Chamfer Distance,,0.7836048694070638,
cortexode,201515,white,lh,Hausdorff Distance,,9.783599616945157,
cortexode,201515,white,lh,Self-Intersections (SIF),,2,253432
cortexode,209935,white,lh,Chamfer Distance,,0.7609238599255428,
cortexode,209935,white,lh,Hausdorff Distance,,3.8986448031643137,
cortexode,209935,white,lh,Self-Intersections (SIF),,0,248453
cortexode,205826,white,lh,Chamfer Distance,,0.7923865496930083,
cortexode,205826,white,lh,Hausdorff Distance,,5.871212664784355,
cortexode,205826,white,lh,Self-Intersections (SIF),,0,243905
cortexode,204319,white,lh,Chamfer Distance,,0.7404142521026947,
cortexode,204319,white,lh,Hausdorff Distance,,4.272615419941373,
cortexode,204319,white,lh,Self-Intersections (SIF),,0,258278
cortexode,233326,white,lh,Chamfer Distance,,0.7532702746117766,
cortexode,233326,white,lh,Hausdorff Distance,,5.362899162434383,
cortexode,233326,white,lh,Self-Intersections (SIF),,0,256043
cortexode,204420,white,rh,Chamfer Distance,,0.7627056834490733,
cortexode,204420,white,rh,Hausdorff Distance,,7.302172917139227,
cortexode,204420,white,rh,Self-Intersections (SIF),,0,196913
cortexode,224022,white,rh,Chamfer Distance,,0.7601049226492222,
