Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,200210,gm,lh,4,100,Dice,12,0.3333333333333333,
csrp,200210,gm,lh,4,100,Dice,13,0.8319913145752285,
csrp,200210,gm,lh,4,100,Dice,14,0.34308348567946373,
csrp,200210,gm,lh,4,100,Dice,15,0.7219747587230884,
csrp,200210,gm,lh,4,100,Dice,16,0.6911595866819747,
csrp,200210,gm,lh,4,100,Dice,17,0.7596745385989283,
csrp,200210,gm,lh,4,100,Dice,18,0.6688179347826086,
csrp,200210,gm,lh,4,100,Dice,19,0.7481309615880382,
csrp,200210,gm,lh,4,100,Dice,20,0.5470917498174739,
csrp,200210,gm,lh,4,100,Dice,21,0.8296266068149357,
csrp,200210,gm,lh,4,100,Dice,22,0.8167198548276078,
csrp,200210,gm,lh,4,100,Dice,23,0.7213941756477872,
csrp,200210,gm,lh,4,100,Dice,24,0.7490645893393854,
csrp,200210,gm,lh,4,100,Dice,25,0.868555018927033,
csrp,200210,gm,lh,4,100,Dice,26,0.7531083481349912,
csrp,200210,gm,lh,4,100,Dice,27,0.5158682377225423,
csrp,200210,gm,lh,4,100,Dice,28,0.22342449464922712,
csrp,200210,gm,lh,4,100,Dice,29,0.8698456333262846,
csrp,200210,gm,lh,4,100,Dice,30,0.754183294826017,
csrp,200210,gm,lh,4,100,Dice,31,0.8292510264760017,
csrp,200210,gm,lh,4,100,Dice,32,0.0,
csrp,200210,gm,lh,4,100,Dice,33,0.0,
csrp,200210,gm,lh,4,100,Dice,34,0.4494296577946768,
csrp,200210,gm,lh,4,100,Dice,35,0.8591468651588892,
csrp,200008,gm,lh,8,90,Dice,0,0.0,
csrp,200008,gm,lh,8,90,Dice,1,0.0,
csrp,200008,gm,lh,8,90,Dice,2,0.8225078152136158,
csrp,200008,gm,lh,8,90,Dice,3,0.7470631970260223,
csrp,200008,gm,lh,8,90,Dice,4,0.7283380095725367,
csrp,200008,gm,lh,8,90,Dice,5,0.7142324888226528,
csrp,200008,gm,lh,8,90,Dice,6,0.5667144906743186,
csrp,200008,gm,lh,8,90,Dice,7,0.7587709740684245,
csrp,200008,gm,lh,8,90,Dice,8,0.6800854419980282,
csrp,200008,gm,lh,8,90,Dice,9,0.6113276175630034,
csrp,200008,gm,lh,8,90,Dice,10,0.8636363636363636,
csrp,200008,gm,lh,8,90,Dice,11,0.7638175061279355,
csrp,200008,gm,lh,8,90,Dice,12,0.8849735716083564,
csrp,200008,gm,lh,8,90,Dice,13,0.7529315516771202,
csrp,200008,gm,lh,8,90,Dice,14,0.7775094860296654,
csrp,200008,gm,lh,8,90,Dice,15,0.6391319565978298,
csrp,200008,gm,lh,8,90,Dice,16,0.7055931161647203,
csrp,200008,gm,lh,8,90,Dice,17,0.8476389858106537,
csrp,200008,gm,lh,8,90,Dice,18,0.6818675352877307,
csrp,200008,gm,lh,8,90,Dice,19,0.7983870967741935,
csrp,200008,gm,lh,8,90,Dice,20,0.6182683725081821,
csrp,200008,gm,lh,8,90,Dice,21,0.8307625461655442,
csrp,200008,gm,lh,8,90,Dice,22,0.6111221845724537,
csrp,200008,gm,lh,8,90,Dice,23,0.8501448511983145,
csrp,200008,gm,lh,8,90,Dice,24,0.8345944309927361,
csrp,200008,gm,lh,8,90,Dice,25,0.7833583959899749,
csrp,200008,gm,lh,8,90,Dice,26,0.817925194071983,
csrp,200008,gm,lh,8,90,Dice,27,0.4862813776999416,
csrp,200008,gm,lh,8,90,Dice,28,0.631044169505708,
csrp,200008,gm,lh,8,90,Dice,29,0.7873558450178378,
csrp,200008,gm,lh,8,90,Dice,30,0.8005561563417272,
csrp,200008,gm,lh,8,90,Dice,31,0.7272727272727273,
csrp,200008,gm,lh,8,90,Dice,32,0.0,
csrp,200008,gm,lh,8,90,Dice,33,0.0,
csrp,200008,gm,lh,8,90,Dice,34,0.5866946045049765,
csrp,200008,gm,lh,8,90,Dice,35,0.8589416368895695,
csrp,200109,gm,lh,8,90,Dice,0,0.0,
csrp,200109,gm,lh,8,90,Dice,1,0.0,
csrp,200109,gm,lh,8,90,Dice,2,0.819047619047619,
csrp,200109,gm,lh,8,90,Dice,3,0.76238402264507,
csrp,200109,gm,lh,8,90,Dice,4,0.5959102424900471,
csrp,200109,gm,lh,8,90,Dice,5,0.8338368580060423,
csrp,200109,gm,lh,8,90,Dice,6,0.7743979721166033,
csrp,200109,gm,lh,8,90,Dice,7,0.7267893225566309,
csrp,200109,gm,lh,8,90,Dice,8,0.8176757132915797,
csrp,200109,gm,lh,8,90,Dice,9,0.7476323119777158,
csrp,200109,gm,lh,8,90,Dice,10,0.7517294388931591,
csrp,200109,gm,lh,8,90,Dice,11,0.6459261496639734,
csrp,200109,gm,lh,8,90,Dice,12,0.8609287925696595,
csrp,200109,gm,lh,8,90,Dice,13,0.7909591287035953,
csrp,200109,gm,lh,8,90,Dice,14,0.5944427099594131,
csrp,200109,gm,lh,8,90,Dice,15,0.6191280838120987,
csrp,200109,gm,lh,8,90,Dice,16,0.5891566265060241,
csrp,200109,gm,lh,8,90,Dice,17,0.8038461538461539,
csrp,200109,gm,lh,8,90,Dice,18,0.7198187995469989,
csrp,200109,gm,lh,8,90,Dice,19,0.6996879875195008,
csrp,200109,gm,lh,8,90,Dice,20,0.6544202066590127,
csrp,200109,gm,lh,8,90,Dice,21,0.7537743617897338,
csrp,200109,gm,lh,8,90,Dice,22,0.7204348207241168,
csrp,200109,gm,lh,8,90,Dice,23,0.840452907874421,
csrp,200109,gm,lh,8,90,Dice,24,0.8641862289936573,
csrp,200109,gm,lh,8,90,Dice,25,0.8699819168173598,
csrp,200109,gm,lh,8,90,Dice,26,0.6945686900958467,
csrp,200109,gm,lh,8,90,Dice,27,0.5039010923058457,
csrp,200109,gm,lh,8,90,Dice,28,0.574331611511608,
csrp,200109,gm,lh,8,90,Dice,29,0.8804316127150773,
csrp,200109,gm,lh,8,90,Dice,30,0.8125358577165807,
csrp,200109,gm,lh,8,90,Dice,31,0.8462109955423477,
csrp,200109,gm,lh,8,90,Dice,32,0.0,
csrp,200109,gm,lh,8,90,Dice,33,0.0,
csrp,200109,gm,lh,8,90,Dice,34,0.5238095238095238,
csrp,200109,gm,lh,8,90,Dice,35,0.7997502731387545,
csrp,200917,gm,lh,4,100,Dice,0,0.0,
csrp,200917,gm,lh,4,100,Dice,1,0.0,
csrp,200917,gm,lh,4,100,Dice,2,0.6749136939010357,
csrp,200917,gm,lh,4,100,Dice,3,0.7558079504388229,
csrp,200917,gm,lh,4,100,Dice,4,0.7604934315924383,
csrp,200917,gm,lh,4,100,Dice,5,0.6809854706253948,
csrp,200917,gm,lh,4,100,Dice,6,0.6038514442916093,
csrp,200917,gm,lh,4,100,Dice,7,0.7930330657232276,
csrp,200917,gm,lh,4,100,Dice,8,0.8070589870075732,
csrp,200917,gm,lh,4,100,Dice,9,0.5537344884102083,
csrp,200917,gm,lh,4,100,Dice,10,0.46156346497643425,
csrp,200917,gm,lh,4,100,Dice,11,0.5969252770825885,
csrp,200917,gm,lh,4,100,Dice,12,0.5985847539401737,
