Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,206222,wm,lh,8,90,Hausdorff Distance,,5.029582063206261,
csrp,206222,wm,lh,8,90,Self-Intersections (SIF),,0,268836
csrp,205119,wm,lh,8,90,Chamfer Distance,,0.8021959564806695,
csrp,205119,wm,lh,8,90,Hausdorff Distance,,4.040272245310545,
csrp,205119,wm,lh,8,90,Self-Intersections (SIF),,0,267144
csrp,208024,gm,rh,4,80,Chamfer Distance,,5.275626966626298,
csrp,208024,gm,rh,4,80,Hausdorff Distance,,6.465712767920568,
csrp,208024,gm,rh,4,80,Self-Intersections (SIF),,9048,216724
csrp,217126,wm,lh,8,90,Chamfer Distance,,0.7723398988096403,
csrp,217126,wm,lh,8,90,Hausdorff Distance,,9.584432296418154,
csrp,217126,wm,lh,8,90,Self-Intersections (SIF),,38,240452
csrp,285345,gm,rh,4,80,Chamfer Distance,,5.047539265760392,
csrp,285345,gm,rh,4,80,Hausdorff Distance,,6.720567399306347,
csrp,285345,gm,rh,4,80,Self-Intersections (SIF),,5149,234460
csrp,295146,gm,rh,4,80,Chamfer Distance,,4.936902743420056,
csrp,295146,gm,rh,4,80,Hausdorff Distance,,6.6864821549367175,
csrp,295146,gm,rh,4,80,Self-Intersections (SIF),,4049,235696
csrp,233326,wm,lh,8,90,Chamfer Distance,,0.7471347082442843,
csrp,233326,wm,lh,8,90,Hausdorff Distance,,5.500457557460697,
csrp,233326,wm,lh,8,90,Self-Intersections (SIF),,278,276060
csrp,275645,gm,rh,4,80,Chamfer Distance,,5.309371742459198,
csrp,275645,gm,rh,4,80,Hausdorff Distance,,9.008718296160763,
csrp,275645,gm,rh,4,80,Self-Intersections (SIF),,7029,231800
csrp,204521,gm,rh,4,80,Chamfer Distance,,4.922757551904642,
csrp,204521,gm,rh,4,80,Hausdorff Distance,,7.130971175901662,
csrp,204521,gm,rh,4,80,Self-Intersections (SIF),,6260,217264
csrp,212116,wm,lh,8,90,Chamfer Distance,,0.7460647034119083,
csrp,212116,wm,lh,8,90,Hausdorff Distance,,4.255454486284028,
csrp,212116,wm,lh,8,90,Self-Intersections (SIF),,19,240756
csrp,208428,gm,rh,8,60,Chamfer Distance,,5.010764973926438,
csrp,208428,gm,rh,8,60,Hausdorff Distance,,6.455753164107341,
csrp,208428,gm,rh,8,60,Self-Intersections (SIF),,10252,197620
csrp,211417,wm,lh,8,90,Chamfer Distance,,0.748117221123809,
csrp,211417,wm,lh,8,90,Hausdorff Distance,,6.4029013911818575,
csrp,211417,wm,lh,8,90,Self-Intersections (SIF),,77,243360
csrp,228434,gm,rh,4,80,Chamfer Distance,,5.216789350138316,
csrp,228434,gm,rh,4,80,Hausdorff Distance,,6.661550240831068,
csrp,228434,gm,rh,4,80,Self-Intersections (SIF),,2967,225376
csrp,209228,gm,rh,4,80,Chamfer Distance,,5.15793662732957,
csrp,209228,gm,rh,4,80,Hausdorff Distance,,7.299757182053814,
csrp,209228,gm,rh,4,80,Self-Intersections (SIF),,5667,258816
csrp,211922,wm,lh,8,90,Chamfer Distance,,0.7395911415450176,
csrp,211922,wm,lh,8,90,Hausdorff Distance,,4.428969636361421,
csrp,211922,wm,lh,8,90,Self-Intersections (SIF),,150,243856
csrp,246133,gm,rh,4,80,Chamfer Distance,,4.904137626339753,
csrp,246133,gm,rh,4,80,Hausdorff Distance,,6.09284179353413,
csrp,246133,gm,rh,4,80,Self-Intersections (SIF),,4696,227708
csrp,221319,gm,rh,4,80,Chamfer Distance,,5.0007221032262335,
csrp,221319,gm,rh,4,80,Hausdorff Distance,,6.637074733130888,
csrp,221319,gm,rh,4,80,Self-Intersections (SIF),,4612,228196
csrp,250427,gm,rh,4,80,Chamfer Distance,,5.18339202621467,
csrp,250427,gm,rh,4,80,Hausdorff Distance,,6.570649238205541,
csrp,250427,gm,rh,4,80,Self-Intersections (SIF),,5639,232796
csrp,200109,gm,rh,4,80,Chamfer Distance,,5.067371031149326,
csrp,200109,gm,rh,4,80,Hausdorff Distance,,7.258731077265626,
csrp,200109,gm,rh,4,80,Self-Intersections (SIF),,9152,257932
csrp,251833,wm,lh,8,90,Chamfer Distance,,0.7476022421556701,
csrp,251833,wm,lh,8,90,Hausdorff Distance,,4.883599947801012,
csrp,251833,wm,lh,8,90,Self-Intersections (SIF),,2,283860
csrp,245333,gm,rh,4,80,Chamfer Distance,,5.116235929472854,
csrp,245333,gm,rh,4,80,Hausdorff Distance,,7.022260275288747,
csrp,245333,gm,rh,4,80,Self-Intersections (SIF),,7062,231236
csrp,204319,wm,lh,8,90,Chamfer Distance,,0.7347749151841967,
csrp,204319,wm,lh,8,90,Hausdorff Distance,,4.170273905439595,
csrp,204319,wm,lh,8,90,Self-Intersections (SIF),,79,276852
csrp,210011,gm,rh,4,80,Chamfer Distance,,4.874513425290062,
csrp,210011,gm,rh,4,80,Hausdorff Distance,,6.624815742163884,
csrp,210011,gm,rh,4,80,Self-Intersections (SIF),,3282,264896
csrp,209834,gm,rh,8,60,Chamfer Distance,,5.0284795658016055,
csrp,209834,gm,rh,8,60,Hausdorff Distance,,6.608567879039425,
csrp,209834,gm,rh,8,60,Self-Intersections (SIF),,15271,219000
csrp,212419,wm,lh,8,90,Chamfer Distance,,0.7349753813319742,
csrp,212419,wm,lh,8,90,Hausdorff Distance,,6.144146719075748,
csrp,212419,wm,lh,8,90,Self-Intersections (SIF),,116,247088
csrp,209935,gm,rh,4,80,Chamfer Distance,,5.255276116419454,
csrp,209935,gm,rh,4,80,Hausdorff Distance,,8.869106352022255,
csrp,209935,gm,rh,4,80,Self-Intersections (SIF),,6731,266656
csrp,209329,gm,rh,8,60,Chamfer Distance,,5.256494224646928,
csrp,209329,gm,rh,8,60,Hausdorff Distance,,9.174013524827933,
csrp,209329,gm,rh,8,60,Self-Intersections (SIF),,9293,221668
csrp,231928,gm,rh,4,80,Chamfer Distance,,4.900457035119466,
csrp,231928,gm,rh,4,80,Hausdorff Distance,,8.561446817275705,
csrp,231928,gm,rh,4,80,Self-Intersections (SIF),,4174,232820
csrp,201717,wm,lh,8,90,Chamfer Distance,,0.7531212688519018,
csrp,201717,wm,lh,8,90,Hausdorff Distance,,5.563866954425645,
csrp,201717,wm,lh,8,90,Self-Intersections (SIF),,103,277080
csrp,250932,gm,rh,4,80,Chamfer Distance,,5.246803874326888,
csrp,250932,gm,rh,4,80,Hausdorff Distance,,6.606255226848527,
csrp,250932,gm,rh,4,80,Self-Intersections (SIF),,6236,231936
csrp,201818,gm,rh,4,80,Chamfer Distance,,5.2731762394689525,
csrp,201818,gm,rh,4,80,Hausdorff Distance,,7.566483388731665,
csrp,201818,gm,rh,4,80,Self-Intersections (SIF),,8373,219740
csrp,221218,gm,rh,4,80,Chamfer Distance,,4.859106151808881,
csrp,221218,gm,rh,4,80,Hausdorff Distance,,6.12750091955063,
csrp,221218,gm,rh,4,80,Self-Intersections (SIF),,6685,232136
csrp,200614,gm,rh,8,60,Chamfer Distance,,5.46820955618746,
csrp,200614,gm,rh,8,60,Hausdorff Distance,,9.219824512208644,
csrp,200614,gm,rh,8,60,Self-Intersections (SIF),,13583,249688
csrp,237334,gm,rh,4,80,Chamfer Distance,,5.024036191223207,
csrp,237334,gm,rh,4,80,Hausdorff Distance,,7.96069687310232,
csrp,237334,gm,rh,4,80,Self-Intersections (SIF),,3850,233936
csrp,203721,gm,rh,4,80,Chamfer Distance,,5.419703670018449,
csrp,203721,gm,rh,4,80,Hausdorff Distance,,7.073582164610291,
csrp,203721,gm,rh,4,80,Self-Intersections (SIF),,8157,227540
csrp,207628,wm,lh,8,90,Chamfer Distance,,0.7783761071672597,
csrp,207628,wm,lh,8,90,Hausdorff Distance,,5.153242887087373,
csrp,207628,wm,lh,8,90,Self-Intersections (SIF),,0,280156
csrp,297655,gm,rh,8,60,Chamfer Distance,,5.1288248130332015,
csrp,297655,gm,rh,8,60,Hausdorff Distance,,8.253573673375646,
csrp,297655,gm,rh,8,60,Self-Intersections (SIF),,3882,203180
csrp,208327,wm,lh,8,90,Chamfer Distance,,0.7332805245753208,
csrp,208327,wm,lh,8,90,Hausdorff Distance,,4.073442038257733,
csrp,208327,wm,lh,8,90,Self-Intersections (SIF),,0,305948
csrp,200311,gm,rh,8,60,Chamfer Distance,,5.491885347844479,
csrp,200311,gm,rh,8,60,Hausdorff Distance,,9.675845910052974,
csrp,200311,gm,rh,8,60,Self-Intersections (SIF),,9600,253216
csrp,289555,gm,rh,8,60,Chamfer Distance,,5.087769608415227,
csrp,289555,gm,rh,8,60,Hausdorff Distance,,6.504030917290919,
csrp,289555,gm,rh,8,60,Self-Intersections (SIF),,9462,205500
csrp,256540,gm,rh,4,80,Chamfer Distance,,4.883659170439062,
csrp,256540,gm,rh,4,80,Hausdorff Distance,,6.287270733903518,
csrp,256540,gm,rh,4,80,Self-Intersections (SIF),,6171,233576
csrp,284646,gm,rh,4,80,Chamfer Distance,,4.932705077271539,
csrp,284646,gm,rh,4,80,Hausdorff Distance,,7.970460165901389,
csrp,284646,gm,rh,4,80,Self-Intersections (SIF),,5779,251420
csrp,200210,gm,rh,4,80,Chamfer Distance,,5.4601041602170515,
csrp,200210,gm,rh,4,80,Hausdorff Distance,,9.019508849302934,
csrp,200210,gm,rh,4,80,Self-Intersections (SIF),,8269,307624
csrp,200917,gm,rh,8,60,Chamfer Distance,,4.865990663632312,
csrp,200917,gm,rh,8,60,Hausdorff Distance,,7.045497754606662,
csrp,200917,gm,rh,8,60,Self-Intersections (SIF),,10139,258288
csrp,211114,wm,lh,8,90,Chamfer Distance,,0.7670928852666382,
csrp,211114,wm,lh,8,90,Hausdorff Distance,,6.537672904736354,
csrp,211114,wm,lh,8,90,Self-Intersections (SIF),,221,256644
