Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,a,201111,wm,rh,8,100,Macro Dice,,0.9107166503465317,
csrp,a,204016,gm,rh,8,40,Chamfer Distance,,0.8903861678300509,
csrp,a,204016,gm,rh,8,40,Hausdorff Distance,,7.2892954167667385,
csrp,a,204016,gm,rh,8,40,Self-Intersections (SIF),,8534,258656
csrp,a,204016,gm,rh,8,40,Macro Dice,,0.8718294255493324,
csrp,a,202719,gm,rh,8,40,Chamfer Distance,,0.8948158746517364,
csrp,a,202719,gm,rh,8,40,Hausdorff Distance,,4.658051943503083,
csrp,a,202719,gm,rh,8,40,Self-Intersections (SIF),,10269,261656
csrp,a,202719,gm,rh,8,40,Macro Dice,,0.8721943945686372,
csrp,a,201515,wm,rh,8,100,Chamfer Distance,,0.7780010478928145,
csrp,a,201515,wm,rh,8,100,Hausdorff Distance,,5.6039430802387615,
csrp,a,201515,wm,rh,8,100,Self-Intersections (SIF),,159,267028
csrp,a,201515,wm,rh,8,100,Macro Dice,,0.9202138695682086,
csrp,a,203923,gm,rh,8,40,Chamfer Distance,,0.954828178913715,
csrp,a,203923,gm,rh,8,40,Hausdorff Distance,,4.773522450322404,
csrp,a,203923,gm,rh,8,40,Self-Intersections (SIF),,15968,268652
csrp,a,203923,gm,rh,8,40,Macro Dice,,0.8780837816523088,
csrp,a,204319,gm,rh,8,40,Chamfer Distance,,0.8814708780211066,
csrp,a,204319,gm,rh,8,40,Hausdorff Distance,,4.804479341391996,
csrp,a,204319,gm,rh,8,40,Self-Intersections (SIF),,7393,281748
csrp,a,204319,gm,rh,8,40,Macro Dice,,0.8565460559186402,
csrp,a,205826,gm,lh,8,40,Chamfer Distance,,0.9542825799339055,
csrp,a,205826,gm,lh,8,40,Hausdorff Distance,,7.9067302587337736,
csrp,a,205826,gm,lh,8,40,Self-Intersections (SIF),,10949,263008
csrp,a,205826,gm,lh,8,40,Macro Dice,,0.8723370150292187,
csrp,a,203721,wm,rh,8,100,Chamfer Distance,,0.7607195621674585,
csrp,a,203721,wm,rh,8,100,Hausdorff Distance,,3.3972307040928134,
csrp,a,203721,wm,rh,8,100,Self-Intersections (SIF),,79,227544
csrp,a,203721,wm,rh,8,100,Macro Dice,,0.9316504096484707,
csrp,a,201717,wm,rh,8,100,Chamfer Distance,,0.7446774668147391,
csrp,a,201717,wm,rh,8,100,Hausdorff Distance,,7.385009573379439,
csrp,a,201717,wm,rh,8,100,Self-Intersections (SIF),,91,280796
csrp,a,201717,wm,rh,8,100,Macro Dice,,0.8990220489631134,
csrp,a,202113,wm,rh,8,100,Chamfer Distance,,0.7712416716359489,
csrp,a,202113,wm,rh,8,100,Hausdorff Distance,,5.4490614642341875,
csrp,a,202113,wm,rh,8,100,Self-Intersections (SIF),,0,268332
csrp,a,202113,wm,rh,8,100,Macro Dice,,0.930354361394825,
csrp,a,206222,gm,lh,8,40,Chamfer Distance,,0.9255019535795402,
csrp,a,206222,gm,lh,8,40,Hausdorff Distance,,4.742582528834632,
csrp,a,206222,gm,lh,8,40,Self-Intersections (SIF),,11583,268796
csrp,a,206222,gm,lh,8,40,Macro Dice,,0.8897709968563184,
csrp,a,205220,wm,lh,8,100,Chamfer Distance,,0.7425672552255332,
csrp,a,205220,wm,lh,8,100,Hausdorff Distance,,5.1177365729256525,
csrp,a,205220,wm,lh,8,100,Self-Intersections (SIF),,98,230064
csrp,a,205220,wm,lh,8,100,Macro Dice,,0.9233216927111215,
csrp,a,203418,wm,rh,8,100,Chamfer Distance,,0.7431208548304421,
csrp,a,203418,wm,rh,8,100,Hausdorff Distance,,4.688701099742601,
csrp,a,203418,wm,rh,8,100,Self-Intersections (SIF),,22,240092
csrp,a,203418,wm,rh,8,100,Macro Dice,,0.9248085714629091,
csrp,a,205725,wm,lh,8,100,Chamfer Distance,,0.7465924660729764,
csrp,a,205725,wm,lh,8,100,Hausdorff Distance,,4.843291904165325,
csrp,a,205725,wm,lh,8,100,Self-Intersections (SIF),,0,205120
csrp,a,205725,wm,lh,8,100,Macro Dice,,0.9158424235043578,
csrp,a,204622,wm,lh,8,100,Chamfer Distance,,0.739733262311473,
csrp,a,204622,wm,lh,8,100,Hausdorff Distance,,4.043572888373615,
csrp,a,204622,wm,lh,8,100,Self-Intersections (SIF),,123,261256
csrp,a,204622,wm,lh,8,100,Macro Dice,,0.9305609332947242,
csrp,a,208024,gm,lh,8,40,Chamfer Distance,,0.9110425146282399,
csrp,a,208024,gm,lh,8,40,Hausdorff Distance,,4.666877266492253,
csrp,a,208024,gm,lh,8,40,Self-Intersections (SIF),,13864,214848
csrp,a,208024,gm,lh,8,40,Macro Dice,,0.8530545315638182,
csrp,a,207426,gm,lh,8,40,Chamfer Distance,,0.9056141012870627,
csrp,a,207426,gm,lh,8,40,Hausdorff Distance,,5.687046685306973,
csrp,a,207426,gm,lh,8,40,Self-Intersections (SIF),,7841,241928
csrp,a,207426,gm,lh,8,40,Macro Dice,,0.8701662233934577,
csrp,a,205119,wm,lh,8,100,Chamfer Distance,,0.8002228562292861,
csrp,a,205119,wm,lh,8,100,Hausdorff Distance,,4.105214943926023,
csrp,a,205119,wm,lh,8,100,Self-Intersections (SIF),,0,267204
csrp,a,205119,wm,lh,8,100,Macro Dice,,0.9010997992254246,
csrp,a,207628,gm,lh,8,40,Chamfer Distance,,0.9570655073043165,
csrp,a,207628,gm,lh,8,40,Hausdorff Distance,,5.3541312808200185,
csrp,a,207628,gm,lh,8,40,Self-Intersections (SIF),,10198,280212
csrp,a,207628,gm,lh,8,40,Macro Dice,,0.8576150308379294,
csrp,a,207123,gm,lh,8,40,Chamfer Distance,,0.9286443378682794,
csrp,a,207123,gm,lh,8,40,Hausdorff Distance,,9.423807550487208,
csrp,a,207123,gm,lh,8,40,Self-Intersections (SIF),,4512,294380
csrp,a,207123,gm,lh,8,40,Macro Dice,,0.8741512054522634,
csrp,a,208125,gm,lh,8,40,Chamfer Distance,,0.8832855976602243,
