Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,203923,gm,lh,8,50,Dice,0,0.0,
csrp,204319,gm,lh,8,50,Dice,24,0.916833000665336,
csrp,203923,gm,lh,8,50,Dice,1,0.0,
csrp,204521,wm,lh,4,80,Dice,25,0.8309147586799956,
csrp,204319,gm,lh,8,50,Dice,25,0.8581566275238658,
csrp,203923,gm,lh,8,50,Dice,2,0.827033218785796,
csrp,204521,wm,lh,4,80,Dice,26,0.8176408820441022,
csrp,204319,gm,lh,8,50,Dice,26,0.7327794157062449,
csrp,203923,gm,lh,8,50,Dice,3,0.873111411374524,
csrp,204521,wm,lh,4,80,Dice,27,0.6167117291103386,
csrp,204319,gm,lh,8,50,Dice,27,0.38487523155715375,
csrp,203923,gm,lh,8,50,Dice,4,0.6970593067192378,
csrp,204521,wm,lh,4,80,Dice,28,0.35142742259750703,
csrp,204319,gm,lh,8,50,Dice,28,0.6206861958266453,
csrp,203923,gm,lh,8,50,Dice,5,0.6655042918454935,
csrp,204521,wm,lh,4,80,Dice,29,0.8155242655993138,
csrp,204319,gm,lh,8,50,Dice,29,0.7937594246607123,
csrp,203923,gm,lh,8,50,Dice,6,0.6962276637988087,
csrp,204521,wm,lh,4,80,Dice,30,0.6826266705124507,
csrp,204319,gm,lh,8,50,Dice,30,0.7594845062264698,
csrp,203923,gm,lh,8,50,Dice,7,0.8217931871019913,
csrp,204521,wm,lh,4,80,Dice,31,0.8612585291887794,
csrp,204319,gm,lh,8,50,Dice,31,0.6991592222806096,
csrp,203923,gm,lh,8,50,Dice,8,0.8795262013644202,
csrp,204521,wm,lh,4,80,Dice,32,0.0,
csrp,204319,gm,lh,8,50,Dice,32,0.0,
csrp,203923,gm,lh,8,50,Dice,9,0.8036998972250771,
csrp,204521,wm,lh,4,80,Dice,33,0.0,
csrp,204319,gm,lh,8,50,Dice,33,0.0,
csrp,203923,gm,lh,8,50,Dice,10,0.40106130428711073,
csrp,204521,wm,lh,4,80,Dice,34,0.6976,
csrp,204319,gm,lh,8,50,Dice,34,0.6353084911423336,
csrp,203923,gm,lh,8,50,Dice,11,0.8016557433597792,
csrp,204521,wm,lh,4,80,Dice,35,0.7122963741460852,
csrp,204319,gm,lh,8,50,Dice,35,0.8032832498608793,
csrp,203923,gm,lh,8,50,Dice,12,0.5870605936260429,
csrp,203923,gm,lh,8,50,Dice,13,0.5196302077080082,
csrp,203923,gm,lh,8,50,Dice,14,0.4251819044606137,
csrp,203923,gm,lh,8,50,Dice,15,0.795392392475346,
csrp,203923,gm,lh,8,50,Dice,16,0.35353535353535354,
csrp,203923,gm,lh,8,50,Dice,17,0.8342137342543682,
csrp,203923,gm,lh,8,50,Dice,18,0.75849157528751,
csrp,203923,gm,lh,8,50,Dice,19,0.6423841059602649,
csrp,203923,gm,lh,8,50,Dice,20,0.7129445234708393,
csrp,203923,gm,lh,8,50,Dice,21,0.7445582586427657,
csrp,203923,gm,lh,8,50,Dice,22,0.5804128660585693,
csrp,203923,gm,lh,8,50,Dice,23,0.858157602663707,
csrp,203923,gm,lh,8,50,Dice,24,0.8964664310954064,
csrp,203923,gm,lh,8,50,Dice,25,0.8357835470753832,
csrp,203923,gm,lh,8,50,Dice,26,0.7177963813124494,
csrp,203923,gm,lh,8,50,Dice,27,0.6593453919035315,
csrp,203923,gm,lh,8,50,Dice,28,0.6293881887102226,
csrp,203923,gm,lh,8,50,Dice,29,0.763893184864419,
csrp,203923,gm,lh,8,50,Dice,30,0.8184578020643595,
csrp,203923,gm,lh,8,50,Dice,31,0.8268828451882845,
csrp,203923,gm,lh,8,50,Dice,32,0.0,
csrp,203923,gm,lh,8,50,Dice,33,0.0,
csrp,203923,gm,lh,8,50,Dice,34,0.6883044208170117,
csrp,203923,gm,lh,8,50,Dice,35,0.8130913603226306,
csrp,205119,gm,lh,8,50,Dice,0,0.0,
csrp,205119,gm,lh,8,50,Dice,1,0.0,
csrp,205119,gm,lh,8,50,Dice,2,0.6578421578421578,
csrp,205119,gm,lh,8,50,Dice,3,0.5150745444505798,
csrp,205119,gm,lh,8,50,Dice,4,0.6970960427181625,
csrp,205119,gm,lh,8,50,Dice,5,0.7863911760136709,
csrp,205119,gm,lh,8,50,Dice,6,0.7851123595505618,
csrp,205119,gm,lh,8,50,Dice,7,0.8773092369477912,
csrp,205119,gm,lh,8,50,Dice,8,0.8085999546176538,
csrp,205119,gm,lh,8,50,Dice,9,0.8652203789143026,
csrp,205119,gm,lh,8,50,Dice,10,0.4154863078375826,
csrp,205119,gm,lh,8,50,Dice,11,0.7487320245838057,
csrp,205119,gm,lh,8,50,Dice,12,0.4876504116529449,
csrp,205119,gm,lh,8,50,Dice,13,0.670506295204929,
csrp,205119,gm,lh,8,50,Dice,14,0.25763612217795484,
csrp,205119,gm,lh,8,50,Dice,15,0.8277397260273973,
csrp,205119,gm,lh,8,50,Dice,16,0.7366120218579235,
csrp,205119,gm,lh,8,50,Dice,17,0.8434980988593156,
csrp,205119,gm,lh,8,50,Dice,18,0.6494437111069206,
csrp,205119,gm,lh,8,50,Dice,19,0.6318949343339587,
csrp,205119,gm,lh,8,50,Dice,20,0.5614873837981408,
csrp,205119,gm,lh,8,50,Dice,21,0.791542288557214,
csrp,205119,gm,lh,8,50,Dice,22,0.1837777777777778,
csrp,205119,gm,lh,8,50,Dice,23,0.6609902239041312,
csrp,205119,gm,lh,8,50,Dice,24,0.6850791130267113,
csrp,205119,gm,lh,8,50,Dice,25,0.7666811279826464,
csrp,205119,gm,lh,8,50,Dice,26,0.6328938237335184,
csrp,205119,gm,lh,8,50,Dice,27,0.5573258356763512,
csrp,205119,gm,lh,8,50,Dice,28,0.16373477672530445,
csrp,205119,gm,lh,8,50,Dice,29,0.7267308350026872,
csrp,205119,gm,lh,8,50,Dice,30,0.7853268626891237,
csrp,205119,gm,lh,8,50,Dice,31,0.8137504828118964,
csrp,205119,gm,lh,8,50,Dice,32,0.0,
csrp,205119,gm,lh,8,50,Dice,33,0.0,
csrp,205119,gm,lh,8,50,Dice,34,0.6578754578754579,
csrp,205119,gm,lh,8,50,Dice,35,0.7368292979681227,
csrp,204420,wm,lh,8,90,Dice,0,0.0,
csrp,204420,wm,lh,8,90,Dice,1,0.0,
csrp,204420,wm,lh,8,90,Dice,2,0.743202416918429,
csrp,204420,wm,lh,8,90,Dice,3,0.7924133811230586,
csrp,204420,wm,lh,8,90,Dice,4,0.7629163834126444,
csrp,204420,wm,lh,8,90,Dice,5,0.8680866296760337,
csrp,204420,wm,lh,8,90,Dice,6,0.6439169139465876,
csrp,204420,wm,lh,8,90,Dice,7,0.8218137627221631,
csrp,204420,wm,lh,8,90,Dice,8,0.8947994056463596,
csrp,204420,wm,lh,8,90,Dice,9,0.7851430120645249,
csrp,204420,wm,lh,8,90,Dice,10,0.535475234270415,
csrp,204420,wm,lh,8,90,Dice,11,0.832603406326034,
csrp,204420,wm,lh,8,90,Dice,12,0.5974949221394719,
csrp,204420,wm,lh,8,90,Dice,13,0.8136408659968869,
csrp,204420,wm,lh,8,90,Dice,14,0.22994379151762903,
csrp,204420,wm,lh,8,90,Dice,15,0.8646336928226106,
csrp,204420,wm,lh,8,90,Dice,16,0.755826859045505,
csrp,204420,wm,lh,8,90,Dice,17,0.8783578307146478,
csrp,204420,wm,lh,8,90,Dice,18,0.6517829457364341,
csrp,204420,wm,lh,8,90,Dice,19,0.7518115942028986,
csrp,204420,wm,lh,8,90,Dice,20,0.7364090508374963,
csrp,204420,wm,lh,8,90,Dice,21,0.7073871051944662,
csrp,204420,wm,lh,8,90,Dice,22,0.8410176430451312,
csrp,204420,wm,lh,8,90,Dice,23,0.8194802154062281,
csrp,204420,wm,lh,8,90,Dice,24,0.6211663066954644,
csrp,205725,gm,lh,8,50,Dice,0,0.0,
csrp,204420,wm,lh,8,90,Dice,25,0.9007923222854592,
csrp,205725,gm,lh,8,50,Dice,1,0.0,
csrp,204420,wm,lh,8,90,Dice,26,0.6112094395280236,
csrp,205725,gm,lh,8,50,Dice,2,0.6677880571909167,
csrp,204420,wm,lh,8,90,Dice,27,0.7239935587761674,
csrp,205725,gm,lh,8,50,Dice,3,0.7666220437304775,
csrp,204420,wm,lh,8,90,Dice,28,0.0875441879808692,
csrp,205725,gm,lh,8,50,Dice,4,0.7817722344501508,
csrp,204420,wm,lh,8,90,Dice,29,0.8932305998899285,
csrp,205725,gm,lh,8,50,Dice,5,0.7816041848299913,
csrp,204420,wm,lh,8,90,Dice,30,0.8254974467335798,
csrp,205725,gm,lh,8,50,Dice,6,0.6745886654478976,
csrp,204420,wm,lh,8,90,Dice,31,0.8088057237204183,
csrp,205725,gm,lh,8,50,Dice,7,0.8020304568527918,
csrp,204420,wm,lh,8,90,Dice,32,0.0,
csrp,205725,gm,lh,8,50,Dice,8,0.9241604397492056,
csrp,204420,wm,lh,8,90,Dice,33,0.0,
csrp,205725,gm,lh,8,50,Dice,9,0.8012722646310433,
csrp,204420,wm,lh,8,90,Dice,34,0.6929260450160771,
csrp,205725,gm,lh,8,50,Dice,10,0.45989304812834225,
csrp,204420,wm,lh,8,90,Dice,35,0.8269574544154451,
csrp,205725,gm,lh,8,50,Dice,11,0.85184603299293,
csrp,205725,gm,lh,8,50,Dice,12,0.6069282431954754,
csrp,205725,gm,lh,8,50,Dice,13,0.5613502749857766,
csrp,205725,gm,lh,8,50,Dice,14,0.40315221899626713,
csrp,205725,gm,lh,8,50,Dice,15,0.7553148816686723,
csrp,205725,gm,lh,8,50,Dice,16,0.6495726495726496,
csrp,205725,gm,lh,8,50,Dice,17,0.8184877720439757,
csrp,205725,gm,lh,8,50,Dice,18,0.5457695639618828,
csrp,205725,gm,lh,8,50,Dice,19,0.6864548494983278,
csrp,205220,wm,lh,4,80,Dice,0,0.0,
csrp,205725,gm,lh,8,50,Dice,20,0.13174145738987236,
csrp,205220,wm,lh,4,80,Dice,1,0.0,
csrp,205725,gm,lh,8,50,Dice,21,0.8160464502507258,
