csrp,b,206222,gm,lh,8,90,Macro Dice,,0.8801838487941506,
csrp,b,207628,gm,lh,8,90,Macro Dice,,0.8615885420524461,
csrp,b,208125,gm,lh,8,90,Macro Dice,,0.895316168927837,
csrp,b,208226,gm,lh,8,90,Macro Dice,,0.8773542384892337,
csrp,b,209127,gm,lh,8,90,Macro Dice,,0.8680368315068341,
csrp,b,204622,gm,rh,8,80,Macro Dice,,0.8614055641222305,
csrp,b,209228,gm,lh,8,90,Macro Dice,,0.8873139816335243,
csrp,b,209329,gm,lh,8,90,Macro Dice,,0.8718541172992476,
csrp,b,208327,gm,lh,8,90,Macro Dice,,0.8895964854076804,
csrp,b,205119,gm,rh,8,80,Macro Dice,,0.8119228001648925,
csrp,b,205725,gm,rh,8,80,Macro Dice,,0.8619517986155072,
csrp,b,209834,gm,lh,8,90,Macro Dice,,0.8585035072297881,
csrp,b,205220,gm,rh,8,80,Macro Dice,,0.8648448640513426,
csrp,b,209935,gm,lh,8,90,Macro Dice,,0.8536251454393387,
csrp,b,210011,gm,lh,8,90,Macro Dice,,0.8810824984665865,
csrp,b,208428,gm,rh,8,80,Macro Dice,,0.8634198596653343,
csrp,b,208024,gm,rh,8,80,Macro Dice,,0.8715167857602031,
csrp,b,205826,gm,rh,8,80,Macro Dice,,0.8596190004950903,
csrp,b,207426,gm,rh,8,80,Macro Dice,,0.8712909794389448,
csrp,b,207123,gm,rh,8,80,Macro Dice,,0.8668841799168068,
csrp,b,208226,gm,rh,8,80,Macro Dice,,0.87616660136274,
csrp,b,210415,gm,lh,8,90,Macro Dice,,0.8659207946359226,
csrp,b,206222,gm,rh,8,80,Macro Dice,,0.8654119792781811,
csrp,b,208125,gm,rh,8,80,Macro Dice,,0.8849340933001612,
csrp,b,209127,gm,rh,8,80,Macro Dice,,0.8566916235395585,
csrp,b,209329,gm,rh,8,80,Macro Dice,,0.8889998410567378,
csrp,b,209228,gm,rh,8,80,Macro Dice,,0.8827864885792145,
csrp,b,207628,gm,rh,8,80,Macro Dice,,0.8538051418485332,
csrp,b,209834,gm,rh,8,80,Macro Dice,,0.8342308049848067,
csrp,b,210617,gm,lh,8,90,Macro Dice,,0.8581626035858066,
csrp,b,211114,gm,lh,8,90,Macro Dice,,0.8649562342038172,
csrp,b,211316,gm,lh,8,90,Macro Dice,,0.8565007007934619,
csrp,b,208327,gm,rh,8,80,Macro Dice,,0.8605152982320406,
csrp,b,211215,gm,lh,8,90,Macro Dice,,0.8838232729462489,
csrp,b,210011,gm,rh,8,80,Macro Dice,,0.8761571091550173,
csrp,b,209935,gm,rh,8,80,Macro Dice,,0.8568057175233081,
csrp,b,211417,gm,lh,8,90,Macro Dice,,0.872522876878379,
csrp,b,210415,gm,rh,8,80,Macro Dice,,0.8582443934331645,
csrp,b,211922,gm,lh,8,90,Macro Dice,,0.8833344523462477,
csrp,b,212116,gm,lh,8,90,Macro Dice,,0.8797339379324346,
csrp,b,211720,gm,lh,8,90,Macro Dice,,0.844322235012953,
csrp,b,212015,gm,lh,8,90,Macro Dice,,0.861615932473636,
csrp,b,212318,gm,lh,8,90,Macro Dice,,0.8865142422391964,
csrp,b,212217,gm,lh,8,90,Macro Dice,,0.8448844695946629,
csrp,b,212419,gm,lh,8,90,Macro Dice,,0.8449981525478751,
csrp,b,214019,gm,lh,8,90,Macro Dice,,0.8824333096342293,
csrp,b,213421,gm,lh,8,90,Macro Dice,,0.8880397889853566,
csrp,b,214221,gm,lh,8,90,Macro Dice,,0.845990990251929,
csrp,b,212823,gm,lh,8,90,Macro Dice,,0.8919844635142289,
csrp,b,211316,gm,rh,8,80,Macro Dice,,0.8743376207409649,
csrp,b,210617,gm,rh,8,80,Macro Dice,,0.8421598150203422,
csrp,b,211114,gm,rh,8,80,Macro Dice,,0.8342584185591663,
csrp,b,214625,gm,lh,8,90,Macro Dice,,0.8729178632531274,
csrp,b,211215,gm,rh,8,80,Macro Dice,,0.8648423546266046,
csrp,b,214524,gm,lh,8,90,Macro Dice,,0.8871301272335789,
csrp,b,211417,gm,rh,8,80,Macro Dice,,0.847921380357072,
csrp,b,212116,gm,rh,8,80,Macro Dice,,0.8739257216278755,
csrp,b,214423,gm,lh,8,90,Macro Dice,,0.8326362093586251,
csrp,b,211922,gm,rh,8,80,Macro Dice,,0.8614896851910551,
csrp,b,212217,gm,rh,8,80,Macro Dice,,0.8254137903805289,
csrp,b,212318,gm,rh,8,80,Macro Dice,,0.8702399231438783,
csrp,b,214019,gm,rh,8,80,Macro Dice,,0.8655928312292066,
csrp,b,214726,gm,lh,8,90,Macro Dice,,0.8698388068297317,
csrp,b,212419,gm,rh,8,80,Macro Dice,,0.8382276565692172,
csrp,b,212015,gm,rh,8,80,Macro Dice,,0.8487154005614783,
csrp,b,214221,gm,rh,8,80,Macro Dice,,0.8341212067835249,
csrp,b,213421,gm,rh,8,80,Macro Dice,,0.8450893901858348,
csrp,b,211720,gm,rh,8,80,Macro Dice,,0.8422570970722891,
csrp,b,212823,gm,rh,8,80,Macro Dice,,0.8848963441862272,
csrp,b,217429,gm,lh,8,90,Macro Dice,,0.8611048921047343,
csrp,b,220721,gm,lh,8,90,Macro Dice,,0.8690238003480669,
csrp,b,221218,gm,lh,8,90,Macro Dice,,0.8421361341566034,
csrp,b,214625,gm,rh,8,80,Macro Dice,,0.8678772386181192,
csrp,b,221319,gm,lh,8,90,Macro Dice,,0.8629100944016616,
csrp,b,217126,gm,lh,8,90,Macro Dice,,0.87778728360094,
csrp,b,214524,gm,rh,8,80,Macro Dice,,0.8701347673459461,
csrp,b,224022,gm,lh,8,90,Macro Dice,,0.8692276510057544,
csrp,b,228434,gm,lh,8,90,Macro Dice,,0.8541334819518559,
csrp,b,231928,gm,lh,8,90,Macro Dice,,0.87444986343569,
csrp,b,227432,gm,lh,8,90,Macro Dice,,0.8986723748152595,
csrp,b,223929,gm,lh,8,90,Macro Dice,,0.848236038760502,
csrp,b,237334,gm,lh,8,90,Macro Dice,,0.8886262921413147,
csrp,b,214423,gm,rh,8,80,Macro Dice,,0.8659625008873371,
csrp,b,236130,gm,lh,8,90,Macro Dice,,0.8806769207247171,
csrp,b,233326,gm,lh,8,90,Macro Dice,,0.8750698370198692,
csrp,b,214726,gm,rh,8,80,Macro Dice,,0.8612052951175111,
csrp,b,245333,gm,lh,8,90,Macro Dice,,0.8636248088147451,
csrp,b,217429,gm,rh,8,80,Macro Dice,,0.8625355033957384,
csrp,b,239944,gm,lh,8,90,Macro Dice,,0.8754952896443939,
csrp,b,246133,gm,lh,8,90,Macro Dice,,0.8627346781873271,
csrp,b,221218,gm,rh,8,80,Macro Dice,,0.8344426941964204,
csrp,b,220721,gm,rh,8,80,Macro Dice,,0.8796864728781959,
csrp,b,221319,gm,rh,8,80,Macro Dice,,0.7488906031617054,
csrp,b,248339,gm,lh,8,90,Macro Dice,,0.8370843546496233,
csrp,b,224022,gm,rh,8,80,Macro Dice,,0.8174043926590068,
csrp,b,217126,gm,rh,8,80,Macro Dice,,0.871801652894711,
csrp,b,228434,gm,rh,8,80,Macro Dice,,0.8665665051012272,
csrp,b,249947,gm,lh,8,90,Macro Dice,,0.7888058161867985,
csrp,b,231928,gm,rh,8,80,Macro Dice,,0.8425189476452436,
csrp,b,227432,gm,rh,8,80,Macro Dice,,0.8958347682904688,
csrp,b,237334,gm,rh,8,80,Macro Dice,,0.886339751807677,
csrp,b,236130,gm,rh,8,80,Macro Dice,,0.8718459469159002,
csrp,b,245333,gm,rh,8,80,Macro Dice,,0.8526588426031977,
csrp,b,250427,gm,lh,8,90,Macro Dice,,0.8824591030630352,
csrp,b,250932,gm,lh,8,90,Macro Dice,,0.876723896634434,
csrp,b,246133,gm,rh,8,80,Macro Dice,,0.8570171073745084,
csrp,b,233326,gm,rh,8,80,Macro Dice,,0.8539269801150717,
csrp,b,239944,gm,rh,8,80,Macro Dice,,0.8594195955855378,
csrp,b,255639,gm,lh,8,90,Macro Dice,,0.8687827393614033,
csrp,b,256540,gm,lh,8,90,Macro Dice,,0.8810457764172958,
csrp,b,248339,gm,rh,8,80,Macro Dice,,0.7876819178861074,
csrp,b,223929,gm,rh,8,80,Macro Dice,,0.835015999662351,
csrp,b,257542,gm,lh,8,90,Macro Dice,,0.8681637813365152,
csrp,b,251833,gm,lh,8,90,Macro Dice,,0.8732863912414653,
csrp,b,257845,gm,lh,8,90,Macro Dice,,0.8948372731445083,
csrp,b,263436,gm,lh,8,90,Macro Dice,,0.880067745387225,
csrp,b,249947,gm,rh,8,80,Macro Dice,,0.7679412021477869,
csrp,b,268749,gm,lh,8,90,Macro Dice,,0.8581017526294519,
csrp,b,268850,gm,lh,8,90,Macro Dice,,0.8620950909604612,
csrp,b,275645,gm,lh,8,90,Macro Dice,,0.8239926863005699,
csrp,b,280739,gm,lh,8,90,Macro Dice,,0.8793069346268035,
csrp,b,270332,gm,lh,8,90,Macro Dice,,0.8619213991031887,
csrp,b,250427,gm,rh,8,80,Macro Dice,,0.8580528852548555,
csrp,b,250932,gm,rh,8,80,Macro Dice,,0.8729515972840828,
csrp,b,280941,gm,lh,8,90,Macro Dice,,0.8791387616854026,
csrp,b,255639,gm,rh,8,80,Macro Dice,,0.8873563658399174,
csrp,b,283543,gm,lh,8,90,Macro Dice,,0.8730863965866852,
csrp,b,285345,gm,lh,8,90,Macro Dice,,0.8676273617893571,
csrp,b,284646,gm,lh,8,90,Macro Dice,,0.8670542277588503,
csrp,b,256540,gm,rh,8,80,Macro Dice,,0.8599467860675042,
csrp,b,285446,gm,lh,8,90,Macro Dice,,0.8738766803094922,
csrp,b,257542,gm,rh,8,80,Macro Dice,,0.8686878542519051,
csrp,b,257845,gm,rh,8,80,Macro Dice,,0.8901342160457791,
csrp,b,251833,gm,rh,8,80,Macro Dice,,0.8466459706084513,
csrp,b,280739,gm,rh,8,80,Macro Dice,,0.8636304703481477,
csrp,b,263436,gm,rh,8,80,Macro Dice,,0.8361065270858591,
csrp,b,275645,gm,rh,8,80,Macro Dice,,0.8417329616770581,
csrp,b,286650,gm,lh,8,90,Macro Dice,,0.8866863948243,
csrp,b,268850,gm,rh,8,80,Macro Dice,,0.8678592545662842,
csrp,b,287248,gm,lh,8,90,Macro Dice,,0.8689760570777996,
csrp,b,268749,gm,rh,8,80,Macro Dice,,0.8577819774946414,
csrp,b,289555,gm,lh,8,90,Macro Dice,,0.8507210668468246,
csrp,b,290136,gm,lh,8,90,Macro Dice,,0.8641658711848801,
csrp,b,280941,gm,rh,8,80,Macro Dice,,0.8825452933477814,
csrp,b,293748,gm,lh,8,90,Macro Dice,,0.8795980459585658,
csrp,b,285345,gm,rh,8,80,Macro Dice,,0.8573720534069758,
csrp,b,284646,gm,rh,8,80,Macro Dice,,0.8383304693308891,
csrp,b,283543,gm,rh,8,80,Macro Dice,,0.8732619004292216,
csrp,b,295146,gm,lh,8,90,Macro Dice,,0.8603798346427215,
csrp,b,270332,gm,rh,8,80,Macro Dice,,0.8502775266745358,
csrp,b,297655,gm,lh,8,90,Macro Dice,,0.8766800896504923,
csrp,b,285446,gm,rh,8,80,Macro Dice,,0.8898257790648424,
csrp,b,298051,gm,lh,8,90,Macro Dice,,0.8855015328771932,
csrp,b,298455,gm,lh,8,90,Macro Dice,,0.8627914225715702,
csrp,b,299154,gm,lh,8,90,Macro Dice,,0.8853475277211222,
csrp,b,289555,gm,rh,8,80,Macro Dice,,0.846123817882286,
csrp,b,286650,gm,rh,8,80,Macro Dice,,0.8784209465660128,
csrp,b,287248,gm,rh,8,80,Macro Dice,,0.8757478643355122,
csrp,b,290136,gm,rh,8,80,Macro Dice,,0.8714959339251704,
csrp,b,293748,gm,rh,8,80,Macro Dice,,0.8883700255071157,
csrp,b,297655,gm,rh,8,80,Macro Dice,,0.8676107942876453,
csrp,b,295146,gm,rh,8,80,Macro Dice,,0.8475055132315478,
csrp,b,298455,gm,rh,8,80,Macro Dice,,0.8870966712443352,
csrp,b,299154,gm,rh,8,80,Macro Dice,,0.8638135383801331,
csrp,b,298051,gm,rh,8,80,Macro Dice,,0.8822996562464717,
