Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,b,204016,gm,lh,8,90,Self-Intersections (SIF),,2852,257924
csrp,b,204016,gm,lh,8,90,Macro Dice,,0.8832758025449197,
csrp,b,201515,gm,lh,8,90,Chamfer Distance,,1.0755895878525845,
csrp,b,201515,gm,lh,8,90,Hausdorff Distance,,11.625945946133696,
csrp,b,201515,gm,lh,8,90,Self-Intersections (SIF),,4107,268656
csrp,b,201515,gm,lh,8,90,Macro Dice,,0.8655544176285536,
csrp,b,204521,gm,lh,8,90,Chamfer Distance,,1.0355547477770917,
csrp,b,204521,gm,lh,8,90,Hausdorff Distance,,6.33917861091945,
csrp,b,204521,gm,lh,8,90,Self-Intersections (SIF),,3431,216952
csrp,b,204521,gm,lh,8,90,Macro Dice,,0.881996226156941,
csrp,b,201414,wm,lh,8,90,Chamfer Distance,,0.9431278429790919,
csrp,b,201414,wm,lh,8,90,Hausdorff Distance,,6.320385739770936,
csrp,b,201414,wm,lh,8,90,Self-Intersections (SIF),,2,232676
csrp,b,201414,wm,lh,8,90,Macro Dice,,0.9157457288036213,
csrp,b,200917,wm,lh,8,90,Chamfer Distance,,0.9741770525016842,
csrp,b,200917,wm,lh,8,90,Hausdorff Distance,,8.750255493925037,
csrp,b,200917,wm,lh,8,90,Self-Intersections (SIF),,0,251884
csrp,b,200917,wm,lh,8,90,Macro Dice,,0.9044973204712466,
csrp,b,200008,gm,rh,8,80,Chamfer Distance,,1.0272615480225793,
csrp,b,200008,gm,rh,8,80,Hausdorff Distance,,6.3432734327635485,
csrp,b,200008,gm,rh,8,80,Self-Intersections (SIF),,4536,234400
csrp,b,200008,gm,rh,8,80,Macro Dice,,0.84777878443878,
csrp,b,204319,gm,lh,8,90,Chamfer Distance,,1.0522101310735883,
csrp,b,204319,gm,lh,8,90,Hausdorff Distance,,4.850950170038434,
csrp,b,204319,gm,lh,8,90,Self-Intersections (SIF),,2279,276852
csrp,b,204319,gm,lh,8,90,Macro Dice,,0.8753830343346746,
csrp,b,201111,wm,lh,8,90,Chamfer Distance,,0.9010905998081424,
csrp,b,201111,wm,lh,8,90,Hausdorff Distance,,5.5454149310616385,
csrp,b,201111,wm,lh,8,90,Self-Intersections (SIF),,0,260396
csrp,b,201111,wm,lh,8,90,Macro Dice,,0.8991225958865864,
csrp,b,200210,wm,lh,8,90,Chamfer Distance,,0.930028000152429,
csrp,b,200210,wm,lh,8,90,Hausdorff Distance,,8.648212331644457,
csrp,b,200210,wm,lh,8,90,Self-Intersections (SIF),,0,303752
csrp,b,200210,wm,lh,8,90,Macro Dice,,0.919986507963284,
csrp,b,200109,gm,rh,8,80,Chamfer Distance,,1.0085902477020556,
csrp,b,200109,gm,rh,8,80,Hausdorff Distance,,5.169820083374937,
csrp,b,200109,gm,rh,8,80,Self-Intersections (SIF),,5738,257928
