Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,200311,wm,lh,8,90,Macro Dice,,0.7714626611454132,
csrp,201111,wm,lh,8,90,Chamfer Distance,,0.9010906016601861,
csrp,201111,wm,lh,8,90,Hausdorff Distance,,5.5454149310616385,
csrp,201111,wm,lh,8,90,Self-Intersections (SIF),,0,260396
csrp,201111,wm,lh,8,90,Macro Dice,,0.7486747299685182,
csrp,202719,wm,lh,8,90,Chamfer Distance,,0.9103868321699732,
csrp,202719,wm,lh,8,90,Hausdorff Distance,,3.3826793592799547,
csrp,202719,wm,lh,8,90,Self-Intersections (SIF),,0,260952
csrp,202719,wm,lh,8,90,Macro Dice,,0.7702037456397102,
csrp,201515,wm,lh,8,90,Chamfer Distance,,0.9388838179441276,
csrp,201515,wm,lh,8,90,Hausdorff Distance,,9.655390109916933,
csrp,201515,wm,lh,8,90,Self-Intersections (SIF),,0,268656
csrp,201515,wm,lh,8,90,Macro Dice,,0.744344168358742,
csrp,202113,wm,lh,8,90,Chamfer Distance,,0.9126033085059659,
csrp,202113,wm,lh,8,90,Hausdorff Distance,,5.726245614386068,
csrp,202113,wm,lh,8,90,Self-Intersections (SIF),,0,264968
csrp,202113,wm,lh,8,90,Macro Dice,,0.7624020583304509,
csrp,201717,wm,lh,8,90,Chamfer Distance,,0.9140878888557022,
csrp,201717,wm,lh,8,90,Hausdorff Distance,,5.773604780444277,
csrp,201717,wm,lh,8,90,Self-Intersections (SIF),,0,277072
csrp,201717,wm,lh,8,90,Macro Dice,,0.7460146924905965,
csrp,200210,wm,lh,8,90,Chamfer Distance,,0.9300280126354046,
csrp,200210,wm,lh,8,90,Hausdorff Distance,,8.648212331644457,
csrp,200210,wm,lh,8,90,Self-Intersections (SIF),,0,303752
csrp,200210,wm,lh,8,90,Macro Dice,,0.7556662893289151,
csrp,200008,gm,rh,8,80,Chamfer Distance,,1.0272615579720916,
csrp,200008,gm,rh,8,80,Hausdorff Distance,,6.343275036529832,
csrp,200008,gm,rh,8,80,Self-Intersections (SIF),,4536,234400
csrp,200008,gm,rh,8,80,Macro Dice,,0.6417419166043987,
csrp,201818,gm,rh,8,80,Chamfer Distance,,1.0715293100079992,
csrp,201818,gm,rh,8,80,Hausdorff Distance,,6.1039447031565786,
csrp,201818,gm,rh,8,80,Self-Intersections (SIF),,5064,219736
csrp,201818,gm,rh,8,80,Macro Dice,,0.6435161137887151,
csrp,201414,gm,rh,8,80,Chamfer Distance,,1.0660509145705723,
csrp,201414,gm,rh,8,80,Hausdorff Distance,,5.375659205069709,
csrp,201414,gm,rh,8,80,Self-Intersections (SIF),,3009,236720
csrp,201414,gm,rh,8,80,Macro Dice,,0.6845050822827365,
csrp,203418,gm,rh,8,80,Chamfer Distance,,1.042073971423465,
csrp,203418,gm,rh,8,80,Hausdorff Distance,,6.3507268039155065,
csrp,203418,gm,rh,8,80,Self-Intersections (SIF),,3078,240092
csrp,203418,gm,rh,8,80,Macro Dice,,0.679206531809306,
csrp,200109,gm,rh,8,80,Chamfer Distance,,1.008590230374718,
csrp,200109,gm,rh,8,80,Hausdorff Distance,,5.169824199078214,
csrp,200109,gm,rh,8,80,Self-Intersections (SIF),,5738,257928
csrp,200109,gm,rh,8,80,Macro Dice,,0.6343396886812815,
csrp,200614,gm,rh,8,80,Chamfer Distance,,1.0363457077734877,
csrp,200614,gm,rh,8,80,Hausdorff Distance,,6.417996986636736,
csrp,200614,gm,rh,8,80,Self-Intersections (SIF),,4680,249720
csrp,200614,gm,rh,8,80,Macro Dice,,0.6689970512143035,
csrp,200311,gm,rh,8,80,Chamfer Distance,,1.0820206056176946,
csrp,200311,gm,rh,8,80,Hausdorff Distance,,6.659040333883246,
csrp,200311,gm,rh,8,80,Self-Intersections (SIF),,2869,253256
csrp,200311,gm,rh,8,80,Macro Dice,,0.6978388944833153,
csrp,200917,gm,rh,8,80,Chamfer Distance,,1.0666851035017144,
csrp,200917,gm,rh,8,80,Hausdorff Distance,,8.502333382636824,
csrp,200917,gm,rh,8,80,Self-Intersections (SIF),,4869,258260
csrp,200917,gm,rh,8,80,Macro Dice,,0.6403635611616536,
csrp,201111,gm,rh,8,80,Chamfer Distance,,1.1060457871158036,
csrp,201111,gm,rh,8,80,Hausdorff Distance,,6.631549365090831,
csrp,201111,gm,rh,8,80,Self-Intersections (SIF),,2011,262120
csrp,201111,gm,rh,8,80,Macro Dice,,0.6573317639362866,
csrp,202719,gm,rh,8,80,Chamfer Distance,,1.0492528433548816,
csrp,202719,gm,rh,8,80,Hausdorff Distance,,4.752540620197649,
csrp,202719,gm,rh,8,80,Self-Intersections (SIF),,3350,261656
csrp,202719,gm,rh,8,80,Macro Dice,,0.6745524308835519,
csrp,201515,gm,rh,8,80,Chamfer Distance,,1.0856022552635751,
csrp,201515,gm,rh,8,80,Hausdorff Distance,,7.037566805446526,
csrp,201515,gm,rh,8,80,Self-Intersections (SIF),,3969,267028
csrp,201515,gm,rh,8,80,Macro Dice,,0.6831753292064908,
csrp,202113,gm,rh,8,80,Chamfer Distance,,1.0371951525259928,
csrp,202113,gm,rh,8,80,Hausdorff Distance,,6.751731736513755,
csrp,202113,gm,rh,8,80,Self-Intersections (SIF),,4301,268332
csrp,202113,gm,rh,8,80,Macro Dice,,0.6858219878021956,
csrp,201717,gm,rh,8,80,Chamfer Distance,,1.0848243524465422,
csrp,201717,gm,rh,8,80,Hausdorff Distance,,5.9054726808763975,
csrp,201717,gm,rh,8,80,Self-Intersections (SIF),,3292,280796
csrp,201717,gm,rh,8,80,Macro Dice,,0.6207002370466453,
csrp,200008,wm,rh,8,100,Chamfer Distance,,0.9138442872471837,
csrp,200008,wm,rh,8,100,Hausdorff Distance,,3.9219076318478336,
csrp,200008,wm,rh,8,100,Self-Intersections (SIF),,17,234400
csrp,200008,wm,rh,8,100,Macro Dice,,0.7606736659658687,
csrp,201818,wm,rh,8,100,Chamfer Distance,,0.9197755839873587,
csrp,201818,wm,rh,8,100,Hausdorff Distance,,5.964105423019513,
csrp,201818,wm,rh,8,100,Self-Intersections (SIF),,3,219736
csrp,201818,wm,rh,8,100,Macro Dice,,0.7184810214425761,
csrp,200210,gm,rh,8,80,Chamfer Distance,,1.1016778316774263,
csrp,200210,gm,rh,8,80,Hausdorff Distance,,6.900761566711228,
csrp,200210,gm,rh,8,80,Self-Intersections (SIF),,3723,307584
csrp,200210,gm,rh,8,80,Macro Dice,,0.6644662597597472,
