Framework,Case,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
cortexode,,204420,wm,lh,0,90,Self-Intersections (SIF),,0,211776
cortexode,,280739,wm,lh,0,90,Chamfer Distance,,0.7523628955690886,
cortexode,,280739,wm,lh,0,90,Hausdorff Distance,,3.686647301940237,
cortexode,,280739,wm,lh,0,90,Self-Intersections (SIF),,0,225600
cortexode,,204521,wm,lh,0,90,Chamfer Distance,,0.7759787517925696,
cortexode,,204521,wm,lh,0,90,Hausdorff Distance,,4.220818495759418,
cortexode,,204521,wm,lh,0,90,Self-Intersections (SIF),,2,216980
cortexode,,208024,wm,lh,0,90,Chamfer Distance,,0.7593816131072695,
cortexode,,208024,wm,lh,0,90,Hausdorff Distance,,3.8336742791385903,
cortexode,,208024,wm,lh,0,90,Self-Intersections (SIF),,0,214924
cortexode,,255639,wm,lh,0,90,Chamfer Distance,,0.7934325710436505,
cortexode,,255639,wm,lh,0,90,Hausdorff Distance,,5.3268840584439765,
cortexode,,255639,wm,lh,0,90,Self-Intersections (SIF),,2,218816
cortexode,,209834,wm,lh,0,90,Chamfer Distance,,0.7994537859186022,
cortexode,,209834,wm,lh,0,90,Hausdorff Distance,,4.961281426432509,
cortexode,,209834,wm,lh,0,90,Self-Intersections (SIF),,0,219812
cortexode,,209329,wm,lh,0,90,Chamfer Distance,,0.7621220873092216,
cortexode,,209329,wm,lh,0,90,Hausdorff Distance,,3.3168039482810245,
cortexode,,209329,wm,lh,0,90,Self-Intersections (SIF),,3,222240
cortexode,,200109,wm,lh,0,90,Chamfer Distance,,0.7664496143023733,
cortexode,,200109,wm,lh,0,90,Hausdorff Distance,,4.777075602868886,
cortexode,,200109,wm,lh,0,90,Self-Intersections (SIF),,0,254284
cortexode,,221319,wm,lh,0,90,Chamfer Distance,,0.7766808233463185,
cortexode,,221319,wm,lh,0,90,Hausdorff Distance,,5.466185494395924,
cortexode,,221319,wm,lh,0,90,Self-Intersections (SIF),,0,222740
cortexode,,228434,wm,lh,0,90,Chamfer Distance,,0.7471118137673376,
cortexode,,228434,wm,lh,0,90,Hausdorff Distance,,3.931525748427375,
cortexode,,228434,wm,lh,0,90,Self-Intersections (SIF),,4,223760
cortexode,,285345,wm,lh,0,90,Chamfer Distance,,0.7619411393284283,
cortexode,,285345,wm,lh,0,90,Hausdorff Distance,,3.5535214862695614,
cortexode,,285345,wm,lh,0,90,Self-Intersections (SIF),,0,230452
cortexode,,295146,wm,lh,0,90,Chamfer Distance,,0.7648030208342084,
cortexode,,295146,wm,lh,0,90,Hausdorff Distance,,3.9441943771058163,
cortexode,,295146,wm,lh,0,90,Self-Intersections (SIF),,0,231716
cortexode,,275645,wm,lh,0,90,Chamfer Distance,,0.7626808201055553,
cortexode,,275645,wm,lh,0,90,Hausdorff Distance,,4.525905342116447,
cortexode,,275645,wm,lh,0,90,Self-Intersections (SIF),,0,232608
cortexode,,245333,wm,lh,0,90,Chamfer Distance,,0.7586594311556942,
cortexode,,245333,wm,lh,0,90,Hausdorff Distance,,5.132351661692768,
cortexode,,245333,wm,lh,0,90,Self-Intersections (SIF),,0,228144
cortexode,,201818,wm,lh,0,90,Chamfer Distance,,0.7585741653578976,
cortexode,,201818,wm,lh,0,90,Hausdorff Distance,,4.730402775976196,
cortexode,,201818,wm,lh,0,90,Self-Intersections (SIF),,0,222516
cortexode,,250427,wm,lh,0,90,Chamfer Distance,,0.7491857311478067,
cortexode,,250427,wm,lh,0,90,Hausdorff Distance,,4.378574143733146,
cortexode,,250427,wm,lh,0,90,Self-Intersections (SIF),,0,228812
cortexode,,203721,wm,lh,0,90,Chamfer Distance,,0.7684430459040517,
cortexode,,203721,wm,lh,0,90,Hausdorff Distance,,2.7002961621305257,
cortexode,,203721,wm,lh,0,90,Self-Intersections (SIF),,2,223184
cortexode,,250932,wm,lh,0,90,Chamfer Distance,,0.7545443004409778,
cortexode,,250932,wm,lh,0,90,Hausdorff Distance,,4.895373939225751,
cortexode,,250932,wm,lh,0,90,Self-Intersections (SIF),,0,229480
cortexode,,246133,wm,lh,0,90,Chamfer Distance,,0.7541968717625207,
cortexode,,246133,wm,lh,0,90,Hausdorff Distance,,4.985752559886322,
cortexode,,246133,wm,lh,0,90,Self-Intersections (SIF),,0,228040
cortexode,,221218,wm,lh,0,90,Chamfer Distance,,0.775368033754981,
cortexode,,221218,wm,lh,0,90,Hausdorff Distance,,5.646333808651639,
cortexode,,221218,wm,lh,0,90,Self-Intersections (SIF),,0,228396
cortexode,,231928,wm,lh,0,90,Chamfer Distance,,0.7535605416961008,
cortexode,,231928,wm,lh,0,90,Hausdorff Distance,,5.198203009739013,
cortexode,,231928,wm,lh,0,90,Self-Intersections (SIF),,3,233008
cortexode,,205220,wm,lh,0,90,Chamfer Distance,,0.7531030859366442,
cortexode,,205220,wm,lh,0,90,Hausdorff Distance,,3.9436776844462704,
cortexode,,205220,wm,lh,0,90,Self-Intersections (SIF),,4,230048
cortexode,,209127,wm,lh,0,90,Chamfer Distance,,0.7563432207518042,
cortexode,,209127,wm,lh,0,90,Hausdorff Distance,,6.269465304742434,
cortexode,,209127,wm,lh,0,90,Self-Intersections (SIF),,0,237040
cortexode,,200210,wm,lh,0,90,Chamfer Distance,,0.7901654011674444,
cortexode,,200210,wm,lh,0,90,Hausdorff Distance,,7.6490910552398255,
cortexode,,200210,wm,lh,0,90,Self-Intersections (SIF),,4,303732
cortexode,,256540,wm,lh,0,90,Chamfer Distance,,0.7578447168534299,
cortexode,,256540,wm,lh,0,90,Hausdorff Distance,,4.706714804887861,
cortexode,,256540,wm,lh,0,90,Self-Intersections (SIF),,4,232684
cortexode,,249947,wm,lh,0,90,Chamfer Distance,,0.7554960117233219,
cortexode,,249947,wm,lh,0,90,Hausdorff Distance,,4.350188424050086,
cortexode,,249947,wm,lh,0,90,Self-Intersections (SIF),,0,236716
cortexode,,237334,wm,lh,0,90,Chamfer Distance,,0.7531069756791349,
cortexode,,237334,wm,lh,0,90,Hausdorff Distance,,4.955214494143951,
cortexode,,237334,wm,lh,0,90,Self-Intersections (SIF),,0,231968
cortexode,,284646,wm,lh,0,90,Chamfer Distance,,0.7728303799648852,
cortexode,,284646,wm,lh,0,90,Hausdorff Distance,,4.69940679267973,
cortexode,,284646,wm,lh,0,90,Self-Intersections (SIF),,0,248228
cortexode,,208226,wm,lh,0,90,Chamfer Distance,,0.7519623408401338,
cortexode,,208226,wm,lh,0,90,Hausdorff Distance,,4.221286264651959,
cortexode,,208226,wm,lh,0,90,Self-Intersections (SIF),,0,237356
cortexode,,280941,wm,lh,0,90,Chamfer Distance,,0.7643637243800846,
cortexode,,280941,wm,lh,0,90,Hausdorff Distance,,7.955291992025912,
cortexode,,280941,wm,lh,0,90,Self-Intersections (SIF),,0,252380
cortexode,,203418,wm,lh,0,90,Chamfer Distance,,0.7470744684673759,
cortexode,,203418,wm,lh,0,90,Hausdorff Distance,,3.9322873981447986,
cortexode,,203418,wm,lh,0,90,Self-Intersections (SIF),,2,241020
cortexode,,298455,wm,lh,0,90,Chamfer Distance,,0.7495807548213216,
cortexode,,298455,wm,lh,0,90,Hausdorff Distance,,3.2815976646471388,
cortexode,,298455,wm,lh,0,90,Self-Intersections (SIF),,0,257024
cortexode,,207426,wm,lh,0,90,Chamfer Distance,,0.7604467218087134,
cortexode,,207426,wm,lh,0,90,Hausdorff Distance,,6.096617037683146,
cortexode,,207426,wm,lh,0,90,Self-Intersections (SIF),,0,241944
cortexode,,209228,wm,lh,0,90,Chamfer Distance,,0.754822415503838,
cortexode,,209228,wm,lh,0,90,Hausdorff Distance,,3.9068828707302115,
cortexode,,209228,wm,lh,0,90,Self-Intersections (SIF),,7,257060
cortexode,,236130,wm,lh,0,90,Chamfer Distance,,0.7489974664048971,
cortexode,,236130,wm,lh,0,90,Hausdorff Distance,,4.025810063407259,
cortexode,,236130,wm,lh,0,90,Self-Intersections (SIF),,0,248980
cortexode,,287248,wm,lh,0,90,Chamfer Distance,,0.759723924486812,
cortexode,,287248,wm,lh,0,90,Hausdorff Distance,,3.711015965371872,
cortexode,,287248,wm,lh,0,90,Self-Intersections (SIF),,0,263312
cortexode,,227432,wm,lh,0,90,Chamfer Distance,,0.7862624099863793,
cortexode,,227432,wm,lh,0,90,Hausdorff Distance,,5.335348494632757,
cortexode,,227432,wm,lh,0,90,Self-Intersections (SIF),,0,251280
cortexode,,209935,wm,lh,0,90,Chamfer Distance,,0.7647774344227924,
cortexode,,209935,wm,lh,0,90,Hausdorff Distance,,4.014793728186309,
cortexode,,209935,wm,lh,0,90,Self-Intersections (SIF),,0,262668
cortexode,,283543,wm,lh,0,90,Chamfer Distance,,0.7515562311204591,
cortexode,,283543,wm,lh,0,90,Hausdorff Distance,,4.44176614497313,
cortexode,,283543,wm,lh,0,90,Self-Intersections (SIF),,0,263124
cortexode,,210011,wm,lh,0,90,Chamfer Distance,,0.7702445668707925,
cortexode,,210011,wm,lh,0,90,Hausdorff Distance,,6.433349811017449,
cortexode,,210011,wm,lh,0,90,Self-Intersections (SIF),,0,263460
cortexode,,239944,wm,lh,0,90,Chamfer Distance,,0.7495011299344143,
cortexode,,239944,wm,lh,0,90,Hausdorff Distance,,4.1348053502728215,
cortexode,,239944,wm,lh,0,90,Self-Intersections (SIF),,0,256180
cortexode,,268850,wm,lh,0,90,Chamfer Distance,,0.764169330998662,
cortexode,,268850,wm,lh,0,90,Hausdorff Distance,,4.725367908937551,
cortexode,,268850,wm,lh,0,90,Self-Intersections (SIF),,3,251496
cortexode,,248339,wm,lh,0,90,Chamfer Distance,,0.7735532699797373,
cortexode,,248339,wm,lh,0,90,Hausdorff Distance,,4.133620312854763,
cortexode,,248339,wm,lh,0,90,Self-Intersections (SIF),,0,255716
cortexode,,257542,wm,lh,0,90,Chamfer Distance,,0.7767809096797313,
cortexode,,257542,wm,lh,0,90,Hausdorff Distance,,6.649337330497854,
cortexode,,257542,wm,lh,0,90,Self-Intersections (SIF),,3,256292
cortexode,,290136,wm,lh,0,90,Chamfer Distance,,0.7604652928147559,
cortexode,,290136,wm,lh,0,90,Hausdorff Distance,,6.667244789371779,
cortexode,,290136,wm,lh,0,90,Self-Intersections (SIF),,0,269124
cortexode,,263436,wm,lh,0,90,Chamfer Distance,,0.752621985360147,
cortexode,,263436,wm,lh,0,90,Hausdorff Distance,,5.243670793352993,
cortexode,,263436,wm,lh,0,90,Self-Intersections (SIF),,0,259936
cortexode,,208125,wm,lh,0,90,Chamfer Distance,,0.7474854483436706,
cortexode,,208125,wm,lh,0,90,Hausdorff Distance,,3.9451457367346245,
cortexode,,208125,wm,lh,0,90,Self-Intersections (SIF),,0,253816
cortexode,,204016,wm,lh,0,90,Chamfer Distance,,0.7436222899049278,
cortexode,,204016,wm,lh,0,90,Hausdorff Distance,,3.8954899035032557,
cortexode,,204016,wm,lh,0,90,Self-Intersections (SIF),,0,257928
cortexode,,285446,wm,lh,0,90,Chamfer Distance,,0.7659273325591928,
cortexode,,285446,wm,lh,0,90,Hausdorff Distance,,4.257880682172743,
cortexode,,285446,wm,lh,0,90,Self-Intersections (SIF),,0,270100
cortexode,,286650,wm,lh,0,90,Chamfer Distance,,0.7597542417397515,
cortexode,,286650,wm,lh,0,90,Hausdorff Distance,,7.36353112369264,
cortexode,,286650,wm,lh,0,90,Self-Intersections (SIF),,0,273692
cortexode,,205826,wm,lh,0,90,Chamfer Distance,,0.8063123996765127,
cortexode,,205826,wm,lh,0,90,Hausdorff Distance,,7.206581191861138,
cortexode,,205826,wm,lh,0,90,Self-Intersections (SIF),,0,262968
cortexode,,257845,wm,lh,0,90,Chamfer Distance,,0.7490013633611103,
cortexode,,257845,wm,lh,0,90,Hausdorff Distance,,3.3734357236603687,
cortexode,,257845,wm,lh,0,90,Self-Intersections (SIF),,0,263160
cortexode,,202719,wm,lh,0,90,Chamfer Distance,,0.7427141510837496,
cortexode,,202719,wm,lh,0,90,Hausdorff Distance,,3.076359362807847,
cortexode,,202719,wm,lh,0,90,Self-Intersections (SIF),,0,260908
cortexode,,298051,wm,lh,0,90,Chamfer Distance,,0.7607590981913808,
cortexode,,298051,wm,lh,0,90,Hausdorff Distance,,4.5679702192887985,
cortexode,,298051,wm,lh,0,90,Self-Intersections (SIF),,0,278796
cortexode,,201414,gm,rh,0,90,Chamfer Distance,,5.084067265246857,
cortexode,,201414,gm,rh,0,90,Hausdorff Distance,,7.771598159551163,
cortexode,,201414,gm,rh,0,90,Self-Intersections (SIF),,518,236704
cortexode,,211316,wm,lh,0,90,Chamfer Distance,,0.7705579579857058,
cortexode,,211316,wm,lh,0,90,Hausdorff Distance,,5.573181451430973,
cortexode,,211316,wm,lh,0,90,Self-Intersections (SIF),,0,212960
cortexode,,299154,wm,lh,0,90,Chamfer Distance,,0.7524189395044341,
cortexode,,299154,wm,lh,0,90,Hausdorff Distance,,3.2032336654041855,
cortexode,,299154,wm,lh,0,90,Self-Intersections (SIF),,0,277280
cortexode,,202113,wm,lh,0,90,Chamfer Distance,,0.7762418401508321,
cortexode,,202113,wm,lh,0,90,Hausdorff Distance,,4.6074002826715885,
cortexode,,202113,wm,lh,0,90,Self-Intersections (SIF),,0,264984
cortexode,,205119,wm,lh,0,90,Chamfer Distance,,0.8090245415527331,
cortexode,,205119,wm,lh,0,90,Hausdorff Distance,,3.9882855227287233,
cortexode,,205119,wm,lh,0,90,Self-Intersections (SIF),,0,267144
cortexode,,204622,wm,lh,0,90,Chamfer Distance,,0.7534069924886613,
cortexode,,204622,wm,lh,0,90,Hausdorff Distance,,5.1515292286263765,
cortexode,,204622,wm,lh,0,90,Self-Intersections (SIF),,0,261244
cortexode,,206222,wm,lh,0,90,Chamfer Distance,,0.7678027109402792,
cortexode,,206222,wm,lh,0,90,Hausdorff Distance,,5.083877227878252,
cortexode,,206222,wm,lh,0,90,Self-Intersections (SIF),,0,268836
cortexode,,203923,wm,lh,0,90,Chamfer Distance,,0.7617390633313115,
cortexode,,203923,wm,lh,0,90,Hausdorff Distance,,4.985000746220474,
cortexode,,203923,wm,lh,0,90,Self-Intersections (SIF),,0,266672
cortexode,,233326,wm,lh,0,90,Chamfer Distance,,0.7590600850202964,
cortexode,,233326,wm,lh,0,90,Hausdorff Distance,,4.876521032730149,
cortexode,,233326,wm,lh,0,90,Self-Intersections (SIF),,0,276060
cortexode,,212318,wm,lh,0,90,Chamfer Distance,,0.7541832065318819,
cortexode,,212318,wm,lh,0,90,Hausdorff Distance,,3.2252650894078623,
cortexode,,212318,wm,lh,0,90,Self-Intersections (SIF),,0,226956
cortexode,,214019,wm,lh,0,90,Chamfer Distance,,0.7508106903437164,
cortexode,,214019,wm,lh,0,90,Hausdorff Distance,,3.866599503117129,
cortexode,,214019,wm,lh,0,90,Self-Intersections (SIF),,0,226788
cortexode,,204319,wm,lh,0,90,Chamfer Distance,,0.748556190129148,
cortexode,,204319,wm,lh,0,90,Hausdorff Distance,,4.207411618705548,
cortexode,,204319,wm,lh,0,90,Self-Intersections (SIF),,2,276852
cortexode,,200614,gm,rh,0,90,Chamfer Distance,,5.354778044579457,
cortexode,,200614,gm,rh,0,90,Hausdorff Distance,,9.133000159536728,
cortexode,,200614,gm,rh,0,90,Self-Intersections (SIF),,1055,249688
cortexode,,251833,wm,lh,0,90,Chamfer Distance,,0.7568799521336267,
cortexode,,251833,wm,lh,0,90,Hausdorff Distance,,4.649898970580854,
cortexode,,251833,wm,lh,0,90,Self-Intersections (SIF),,0,283860
cortexode,,214221,wm,lh,0,90,Chamfer Distance,,0.7775092031472259,
cortexode,,214221,wm,lh,0,90,Hausdorff Distance,,4.38592115450464,
cortexode,,214221,wm,lh,0,90,Self-Intersections (SIF),,0,231012
cortexode,,207628,wm,lh,0,90,Chamfer Distance,,0.7924336276799561,
cortexode,,207628,wm,lh,0,90,Hausdorff Distance,,5.193883194065183,
cortexode,,207628,wm,lh,0,90,Self-Intersections (SIF),,0,280156
cortexode,,212217,wm,lh,0,90,Chamfer Distance,,0.7540386973838356,
cortexode,,212217,wm,lh,0,90,Hausdorff Distance,,2.733972411069474,
cortexode,,212217,wm,lh,0,90,Self-Intersections (SIF),,0,231184
cortexode,,201717,wm,lh,0,90,Chamfer Distance,,0.7720139731101772,
cortexode,,201717,wm,lh,0,90,Hausdorff Distance,,5.417015743466385,
cortexode,,201717,wm,lh,0,90,Self-Intersections (SIF),,6,277080
cortexode,,200311,gm,rh,0,90,Chamfer Distance,,5.363780951633873,
cortexode,,200311,gm,rh,0,90,Hausdorff Distance,,9.283893538806797,
cortexode,,200311,gm,rh,0,90,Self-Intersections (SIF),,601,253216
cortexode,,210415,wm,lh,0,90,Chamfer Distance,,0.7838646640766117,
cortexode,,210415,wm,lh,0,90,Hausdorff Distance,,5.748580992613606,
cortexode,,210415,wm,lh,0,90,Self-Intersections (SIF),,0,216244
cortexode,,217429,wm,lh,0,90,Chamfer Distance,,0.7653737854300107,
cortexode,,217429,wm,lh,0,90,Hausdorff Distance,,5.283353768027493,
cortexode,,217429,wm,lh,0,90,Self-Intersections (SIF),,0,233192
cortexode,,289555,gm,rh,0,90,Chamfer Distance,,4.949400347341885,
cortexode,,289555,gm,rh,0,90,Hausdorff Distance,,7.124259218039381,
cortexode,,200917,gm,rh,0,90,Chamfer Distance,,4.728491345107404,
cortexode,,289555,gm,rh,0,90,Self-Intersections (SIF),,845,205500
cortexode,,200917,gm,rh,0,90,Hausdorff Distance,,7.14316966798304,
cortexode,,200917,gm,rh,0,90,Self-Intersections (SIF),,1087,258288
cortexode,,297655,gm,rh,0,90,Chamfer Distance,,4.9793927479937015,
cortexode,,297655,gm,rh,0,90,Hausdorff Distance,,6.497711933529953,
cortexode,,297655,gm,rh,0,90,Self-Intersections (SIF),,473,203180
cortexode,,201515,wm,lh,0,90,Chamfer Distance,,0.7917443457724315,
cortexode,,201515,wm,lh,0,90,Hausdorff Distance,,9.914930183438816,
cortexode,,201515,wm,lh,0,90,Self-Intersections (SIF),,0,268628
cortexode,,212116,wm,lh,0,90,Chamfer Distance,,0.758753237092464,
cortexode,,212116,wm,lh,0,90,Hausdorff Distance,,4.060198194700838,
cortexode,,212116,wm,lh,0,90,Self-Intersections (SIF),,0,240756
cortexode,,217126,wm,lh,0,90,Chamfer Distance,,0.78445484131731,
cortexode,,217126,wm,lh,0,90,Hausdorff Distance,,9.900802318474339,
cortexode,,217126,wm,lh,0,90,Self-Intersections (SIF),,0,240452
cortexode,,208428,gm,rh,0,90,Chamfer Distance,,4.890690248332026,
cortexode,,208428,gm,rh,0,90,Hausdorff Distance,,6.059143909536656,
cortexode,,208428,gm,rh,0,90,Self-Intersections (SIF),,789,197620
cortexode,,293748,gm,rh,0,90,Chamfer Distance,,5.143342108184026,
cortexode,,293748,gm,rh,0,90,Hausdorff Distance,,6.357705467673069,
cortexode,,293748,gm,rh,0,90,Self-Intersections (SIF),,1106,208156
cortexode,,268749,wm,lh,0,90,Chamfer Distance,,0.7816629178314549,
cortexode,,268749,wm,lh,0,90,Hausdorff Distance,,3.946930913682248,
cortexode,,268749,wm,lh,0,90,Self-Intersections (SIF),,0,297924
cortexode,,211417,wm,lh,0,90,Chamfer Distance,,0.7600562202864504,
cortexode,,211417,wm,lh,0,90,Hausdorff Distance,,6.607965065282556,
cortexode,,211417,wm,lh,0,90,Self-Intersections (SIF),,0,243360
cortexode,,207123,wm,lh,0,90,Chamfer Distance,,0.7743683284625051,
cortexode,,207123,wm,lh,0,90,Hausdorff Distance,,8.432523156407768,
cortexode,,207123,wm,lh,0,90,Self-Intersections (SIF),,0,294400
cortexode,,201111,gm,rh,0,90,Chamfer Distance,,5.039665759286862,
cortexode,,201111,gm,rh,0,90,Hausdorff Distance,,7.361368651292922,
cortexode,,201111,gm,rh,0,90,Self-Intersections (SIF),,308,262092
cortexode,,211922,wm,lh,0,90,Chamfer Distance,,0.7526554600614435,
cortexode,,211922,wm,lh,0,90,Hausdorff Distance,,4.28744001614374,
cortexode,,211922,wm,lh,0,90,Self-Intersections (SIF),,2,243856
cortexode,,209834,gm,rh,0,90,Chamfer Distance,,4.908983746534565,
cortexode,,209834,gm,rh,0,90,Hausdorff Distance,,6.863398002679688,
cortexode,,209834,gm,rh,0,90,Self-Intersections (SIF),,1170,219000
cortexode,,270332,wm,lh,0,90,Chamfer Distance,,0.7648275634270756,
cortexode,,270332,wm,lh,0,90,Hausdorff Distance,,4.537828012517244,
cortexode,,270332,wm,lh,0,90,Self-Intersections (SIF),,0,314176
cortexode,,212419,wm,lh,0,90,Chamfer Distance,,0.748509482344885,
cortexode,,212419,wm,lh,0,90,Hausdorff Distance,,6.138465714157226,
cortexode,,212419,wm,lh,0,90,Self-Intersections (SIF),,5,247088
cortexode,,200008,gm,rh,0,90,Chamfer Distance,,5.141984783729894,
cortexode,,200008,gm,rh,0,90,Hausdorff Distance,,6.644428119306862,
cortexode,,200008,gm,rh,0,90,Self-Intersections (SIF),,1344,234424
cortexode,,209329,gm,rh,0,90,Chamfer Distance,,5.140756066520427,
cortexode,,209329,gm,rh,0,90,Hausdorff Distance,,8.812335273913364,
cortexode,,209329,gm,rh,0,90,Self-Intersections (SIF),,1216,221668
cortexode,,205725,gm,rh,0,90,Chamfer Distance,,5.297623082449936,
cortexode,,205725,gm,rh,0,90,Hausdorff Distance,,6.285664704188387,
cortexode,,205725,gm,rh,0,90,Self-Intersections (SIF),,509,203528
cortexode,,208327,wm,lh,0,90,Chamfer Distance,,0.7458063622101667,
cortexode,,208327,wm,lh,0,90,Hausdorff Distance,,3.869902005748389,
cortexode,,208327,wm,lh,0,90,Self-Intersections (SIF),,0,305948
cortexode,,214625,wm,lh,0,90,Chamfer Distance,,0.7614362375792619,
cortexode,,214625,wm,lh,0,90,Hausdorff Distance,,5.581309738381871,
cortexode,,214625,wm,lh,0,90,Self-Intersections (SIF),,0,256428
cortexode,,211114,wm,lh,0,90,Chamfer Distance,,0.7773572299234832,
cortexode,,211114,wm,lh,0,90,Hausdorff Distance,,6.477871096779597,
cortexode,,211114,wm,lh,0,90,Self-Intersections (SIF),,0,256644
cortexode,,224022,gm,rh,0,90,Chamfer Distance,,4.848929054946423,
cortexode,,224022,gm,rh,0,90,Hausdorff Distance,,6.514685660296917,
cortexode,,224022,gm,rh,0,90,Self-Intersections (SIF),,577,213948
cortexode,,214726,wm,lh,0,90,Chamfer Distance,,0.7597368198463499,
cortexode,,214726,wm,lh,0,90,Hausdorff Distance,,4.122958058455491,
cortexode,,214726,wm,lh,0,90,Self-Intersections (SIF),,0,258688
cortexode,,220721,wm,lh,0,90,Chamfer Distance,,0.7544888753309239,
cortexode,,220721,wm,lh,0,90,Hausdorff Distance,,4.190042356842485,
cortexode,,220721,wm,lh,0,90,Self-Intersections (SIF),,0,263400
cortexode,,214524,wm,lh,0,90,Chamfer Distance,,0.7587290939681879,
cortexode,,214524,wm,lh,0,90,Hausdorff Distance,,8.102567569532436,
cortexode,,214524,wm,lh,0,90,Self-Intersections (SIF),,0,262700
cortexode,,213421,wm,lh,0,90,Chamfer Distance,,0.7685628177865554,
cortexode,,213421,wm,lh,0,90,Hausdorff Distance,,5.833792498370215,
cortexode,,213421,wm,lh,0,90,Self-Intersections (SIF),,0,267120
cortexode,,280739,gm,rh,0,90,Chamfer Distance,,4.9143699479363505,
cortexode,,280739,gm,rh,0,90,Hausdorff Distance,,6.681394115688893,
cortexode,,280739,gm,rh,0,90,Self-Intersections (SIF),,620,225660
cortexode,,255639,gm,rh,0,90,Chamfer Distance,,5.292976567785374,
cortexode,,255639,gm,rh,0,90,Hausdorff Distance,,7.400360689716917,
cortexode,,255639,gm,rh,0,90,Self-Intersections (SIF),,501,219648
cortexode,,204420,gm,rh,0,90,Chamfer Distance,,4.995873541140196,
cortexode,,204420,gm,rh,0,90,Hausdorff Distance,,6.234045132568406,
cortexode,,204420,gm,rh,0,90,Self-Intersections (SIF),,778,216156
cortexode,,212823,wm,lh,0,90,Chamfer Distance,,0.7703478820397335,
cortexode,,212823,wm,lh,0,90,Hausdorff Distance,,7.315647418420392,
cortexode,,212823,wm,lh,0,90,Self-Intersections (SIF),,0,265652
cortexode,,209127,gm,rh,0,90,Chamfer Distance,,5.389789634616196,
cortexode,,209127,gm,rh,0,90,Hausdorff Distance,,7.1066024006984465,
cortexode,,209127,gm,rh,0,90,Self-Intersections (SIF),,1288,238400
cortexode,,204521,gm,rh,0,90,Chamfer Distance,,4.938582446436323,
cortexode,,204521,gm,rh,0,90,Hausdorff Distance,,7.052809600365367,
cortexode,,204521,gm,rh,0,90,Self-Intersections (SIF),,675,217264
cortexode,,208024,gm,rh,0,90,Chamfer Distance,,5.305699310576801,
cortexode,,208024,gm,rh,0,90,Hausdorff Distance,,6.397845614554666,
cortexode,,208024,gm,rh,0,90,Self-Intersections (SIF),,992,216724
cortexode,,210617,wm,lh,0,90,Chamfer Distance,,0.7770735074484503,
cortexode,,210617,wm,lh,0,90,Hausdorff Distance,,5.312622278487497,
cortexode,,210617,wm,lh,0,90,Self-Intersections (SIF),,6,266064
cortexode,,212015,wm,lh,0,90,Chamfer Distance,,0.7703649567878137,
cortexode,,212015,wm,lh,0,90,Hausdorff Distance,,3.943690836288319,
cortexode,,212015,wm,lh,0,90,Self-Intersections (SIF),,0,270040
cortexode,,228434,gm,rh,0,90,Chamfer Distance,,5.21369646463246,
cortexode,,228434,gm,rh,0,90,Hausdorff Distance,,6.500591570789857,
cortexode,,228434,gm,rh,0,90,Self-Intersections (SIF),,348,225376
cortexode,,221319,gm,rh,0,90,Chamfer Distance,,5.029627183547735,
cortexode,,221319,gm,rh,0,90,Hausdorff Distance,,6.561808825706055,
cortexode,,221319,gm,rh,0,90,Self-Intersections (SIF),,622,228196
cortexode,,200109,gm,rh,0,90,Chamfer Distance,,5.103941749703388,
cortexode,,200109,gm,rh,0,90,Hausdorff Distance,,6.565254572336144,
cortexode,,200109,gm,rh,0,90,Self-Intersections (SIF),,1889,257932
cortexode,,285345,gm,rh,0,90,Chamfer Distance,,5.066539397116612,
cortexode,,285345,gm,rh,0,90,Hausdorff Distance,,6.374102366249432,
cortexode,,285345,gm,rh,0,90,Self-Intersections (SIF),,870,234460
cortexode,,275645,gm,rh,0,90,Chamfer Distance,,5.355140707563878,
cortexode,,275645,gm,rh,0,90,Hausdorff Distance,,9.122704204783016,
cortexode,,275645,gm,rh,0,90,Self-Intersections (SIF),,1073,231800
cortexode,,295146,gm,rh,0,90,Chamfer Distance,,4.991169091356946,
cortexode,,295146,gm,rh,0,90,Hausdorff Distance,,6.756081461593662,
cortexode,,295146,gm,rh,0,90,Self-Intersections (SIF),,315,235696
cortexode,,245333,gm,rh,0,90,Chamfer Distance,,5.12109826039635,
cortexode,,245333,gm,rh,0,90,Hausdorff Distance,,6.969670506605352,
cortexode,,245333,gm,rh,0,90,Self-Intersections (SIF),,765,231236
cortexode,,201818,gm,rh,0,90,Chamfer Distance,,5.281740630947418,
cortexode,,201818,gm,rh,0,90,Hausdorff Distance,,7.3235512738891435,
cortexode,,201818,gm,rh,0,90,Self-Intersections (SIF),,1813,219740
cortexode,,246133,gm,rh,0,90,Chamfer Distance,,4.90941264292576,
cortexode,,246133,gm,rh,0,90,Hausdorff Distance,,5.748772054321366,
cortexode,,246133,gm,rh,0,90,Self-Intersections (SIF),,491,227708
cortexode,,250427,gm,rh,0,90,Chamfer Distance,,5.205304602426404,
cortexode,,250427,gm,rh,0,90,Hausdorff Distance,,6.294740868048371,
cortexode,,250427,gm,rh,0,90,Self-Intersections (SIF),,868,232796
cortexode,,250932,gm,rh,0,90,Chamfer Distance,,5.259295154134511,
cortexode,,250932,gm,rh,0,90,Hausdorff Distance,,6.362035265713912,
